original,simplification1,simplification2,question,options,answer,orig_id,simp_pair_id
"Der neue Impfstoff von Oxford und AstraZeneca ist nicht ganz so wirksam, er kann aber leichter gelagert werden.",Dieser neue Impfstoff von Oxford ist nicht ganz so gut. Aber man kann ihn leichter lagern.,Der neue Impfstoff ist nicht so gut. Aber man kann ihn leichter lagern.,3,n,3,uid_apa_test_379,r3_pid_apa152
Das Windrad in Lichtenegg steht Besuchern offen und kann von April bis September am Wochenende besichtigt werden.,Das Windrad in Lichtenegg. Das Windrad kann man am Wochenende besichtigen. Es öffnet sich im April. Dann bleibt es aber nur bis September.,Am Wochenende können Besucher das Windrad besichtigen. Das Windrad steht Besuchern auch von April bis September am Wochenende offen.,4,n,4,uid_apa_test_622,r3_pid_apa278
"Generell empfiehlt die Regierung, Freunde und Bekannte derzeit nicht mehr zu treffen.",Die Regierung sagt auch: Man soll sich jetzt nicht mehr mit Freunden treffen.,Generell soll man Freunde und Bekannte derzeit nicht mehr treffen.,1,n,3,uid_apa_test_138,r3_pid_apa240
"Die EU kritisiert, dass in China die Volksgruppe der Uiguren stark benachteiligt wird.",Die EU kritisiert China sehr. Denn die Volksgruppe der Uiguren lebt unter sehr schlechten Bedingungen.,"Die EU sagt, dass die Uiguren in China schlecht behandelt werden.",1,y,4,uid_apa_test_153,r3_pid_apa89
"Als Opposition gelten alle Parteien, die im Parlament vertreten sind, aber nicht der Regierung angehören.","Alle Parteien, die im Parlament sind, aber nicht die Regierung sind, sind Opposition.",Opposition sind alle Parteien im Parlament. Aber diese Parteien gehören nicht der Regierung an.,3,y,1,uid_apa_test_0,r3_pid_apa261
Das russische Parlament hat eine Änderung der Verfassung beschlossen.,In Russland hat das Parlament die Verfassung geändert.,Das russische Parlament hat die Verfassung geändert.,3,y,1,uid_apa_test_416,r3_pid_apa239
Dann kamen die falschen Polizisten zu den älteren Menschen nach Hause und holten das Geld ab.,Dann kamen die falschen Polizisten. Sie holten das Geld von den älteren Menschen ab. Das waren die falschen Polizisten.,Dann kamen die falschen Polizisten nach Hause zu den alten Menschen. Die falschen Polizisten holten das Geld aus den Häusern.,4,y,1,uid_apa_test_722,r3_pid_apa288
Am Dienstag hat es in Österreich einen weiteren Rückgang bei den am Corona-Virus erkrankten Menschen gegeben.,"In Österreich gibt es immer mehr Menschen, die vom Corona-Virus geheilt sind.",Am Dienstag sind in Österreich wieder weniger Menschen am Corona-Virus erkrankt.,3,y,1,uid_apa_test_462,r3_pid_apa160
Dabei wurde er von einem weiteren umstürzenden Baum getroffen und getötet.,Dabei wurde er von einem anderen Baum getroffen und getötet.,Dann fiel auch ein Baum auf den Mann. So wurde der Mann tot.,4,y,3,uid_apa_test_671,r3_pid_apa14
Das russische Parlament hat eine Änderung der Verfassung beschlossen.,Das russische Parlament hat eine Verfassung geändert. Das Parlament ist die wichtigste Organisation im Land. Es hat die Macht in Russland.,In Russland ist die Verfassung geändert worden. Das hat das russische Parlament beschlossen.,4,n,8,uid_apa_test_416,r3_pid_apa230
Innenminister Nehammer zeigte sich sehr besorgt und kündigte Hilfe für die Opfer an.,Innenminister Nehammer zeigte sich sehr besorgt. Er kündigte Hilfe für die Opfer an.,"Der Innen-Minister sagte, er ist sehr traurig über die neue Flut. Er will den Menschen helfen.",3,n,3,uid_apa_test_292,r3_pid_apa276
"2019 waren 6 Kinder unter den Todesopfern, während im Jahr 2018 kein Kind beim Zu-Fuß-Gehen im Straßenverkehr starb.",Im Jahr 2019 starben 6 Kinder. Im Jahr davor starb gar kein Kind.,"Im Jahr 2019 starben 6 Kinder, die zu Fuß gingen, im Straßen-Verkehr. Im Jahr 2018 starb kein Kind.",1,n,5,uid_apa_test_710,r3_pid_apa144
Innenminister Nehammer zeigte sich sehr besorgt und kündigte Hilfe für die Opfer an.,Innen-Minister Nehammer sagte: Es ist ein sehr schwieriger Moment. Ich bin sehr besorgt. Die Regierung hilft. Die Opfer brauchen Hilfe.,Innenminister Nehammer zeigte sich besorgt. Er kündigte Hilfe für die Opfer an.,4,y,8,uid_apa_test_292,r3_pid_apa125
Dabei wurde er von einem weiteren umstürzenden Baum getroffen und getötet.,Ein Baum stürzte auf ihn.,Er hat sich bei dem Unfall verletzt. Dann ist er von einem Baum getroffen worden.,3,y,10,uid_apa_test_671,r3_pid_apa177
Am Freitag haben für rund 450.000 Schüler in Wien und Niederösterreich die Semesterferien begonnen.,Für 450.000 Schüler in Wien und Niederösterreich hat am Freitag die Schule ausgemacht.,Am Freitag ist in Wien und in Niederösterreich Ferien. Rund 450.000 Schüler haben dann frei.,3,y,2,uid_apa_test_496,r3_pid_apa27
Es stammt vom italienischen Künstler Leonardo da Vinci und ist rund 500 Jahre alt.,Das Bild ist alt. Es malte Leonardo da Vinci. Er ist ein berühmter Künstler aus Italien.,Es stammt vom italienischen Künstler Leonardo da Vinci. Leonardo da Vinci war im 16. Jahrhundert Künstler.,1,n,0,uid_apa_test_46,r3_pid_apa49
AUA streicht wegen Corona-Virus fast die Hälfte der Italien-Flüge.,Italien-Flüge mit der Fluglinie AUA werden jetzt viel weniger.,Die Fluglinie AUA fliegt nicht mehr so oft nach Italien.,3,y,1,uid_apa_test_627,r3_pid_apa285
Am 22. Juni hat das Geparden-Weibchen Afra im Wiener Tiergarten Schönbrunn 4 Geparden-Babys auf die Welt gebracht.,Im Tiergarten Schönbrunn hat das Geparden-Weibchen Afra 4 Geparden-Babys auf die Welt gebracht.,Im Tiergarten Schönbrunn in Wien gibt es 4 Geparden-Babys. Das ist ein Rekord. Die Mutter heißt Afra.,1,y,4,uid_apa_test_250,r3_pid_apa127
"Als Opposition gelten alle Parteien, die im Parlament vertreten sind, aber nicht der Regierung angehören.","Als Opposition nennt man alle Parteien. Sie gehören aber nicht zur Regierung. Die Opposition will aber, dass die Regierung besser wird. Die Opposition will auch, dass die Regierung die Dinge besser macht.","Opposition ist eine Partei, die nicht Regierung ist. Die Opposition verteidigt die Menschen, indem sie der Regierung widerspricht.",4,n,14,uid_apa_test_0,r3_pid_apa19
Der 65. Eurovision Song Contest soll vom 12. bis 16. Mai in der Stadt Rotterdam in den Niederlanden stattfinden.,Am 12. Mai ist in Rotterdam in den Niederlanden der Eurovision Song Contest.,Der Eurovision Song Contest findet von 12. bis 16. Mai statt.,3,n,2,uid_apa_test_696,r3_pid_apa55
Am Mittwoch hat es um 8.30 Uhr in der Gegend von Admont in der Steiermark ein Erdbeben gegeben.,Am Mittwoch hat es in der Steiermark ein Erdbeben gegeben. Es war um 8.30 Uhr. Das Erdbeben fand in der Gegend von Admont statt.,Es gab in der Steiermark am Mittwoch um 8:30 Uhr ein Erdbeben. Die Gegend heißt Admont.,4,y,8,uid_apa_test_654,r3_pid_apa163
Als erster Mensch in den USA bekam die Krankenschwester Sandra Lindsay die Impfung.,Die erste Person in den USA hat die Impfung bekommen. Das war eine Krankenschwester. Sie heißt Sandra Lindsay. Sie ist eine von den vielen Menschen in New York.,"In den USA war die Krankenschwester Sandra Lindsay die erste Person, die die Impfung bekam.",4,n,13,uid_apa_test_50,r3_pid_apa88
Ende Mai hatten 45.000 Arbeitslose wieder einen Job gefunden.,Im Mai haben 45.000 Menschen wieder einen Job bekommen.,Im Mai bekamen wieder 45.000 Menschen einen neuen Job.,3,y,0,uid_apa_test_125,r3_pid_apa233
2019 lebten demnach 426 Millionen unter 18-Jährige in Konflikt-Gebieten.,Es gibt in der Welt aber auch sehr viele Kriege. Über 400 Millionen Menschen sind unter 18 Jahre alt. Die leben in solchen Kriegs-Länder.,2019 haben über 400 Millionen Kinder in Krisen-Gebieten gelebt.,1,y,15,uid_apa_test_143,r3_pid_apa145
"Dabei soll geprüft werden, ob die WHO etwas falsch gemacht hat.","Dabei soll auch untersucht werden, ob die WHO etwas falsch gemacht hat.","Man soll prüfen, ob die WHO etwas falsch gemacht hat.",3,y,2,uid_apa_test_408,r3_pid_apa265
"Die ÖVP findet das Verbot unfair für die Bauern, die Glyphosat verwenden.","Die ÖVP findet das Verbot unfair. Sie meint, dass viele Bauern damit viel Geld verlieren. Denn sie verwenden Glyphosat.","Die ÖVP findet das Verbot von Glyphosat unfair. Denn die Bauern brauchen das Chemikum für ihre Landwirtschaft. Es hilft ihnen nämlich, Unkraut zu zerstören.",4,n,5,uid_apa_test_446,r3_pid_apa169
"Die EU kritisiert, dass in China die Volksgruppe der Uiguren stark benachteiligt wird.","Die EU findet, dass man in China die Uiguren nicht gut behandelt.","Die EU kritisiert China dafür, dass in China die Minderheit der Uiguren stark unterdrückt wird.",3,y,3,uid_apa_test_153,r3_pid_apa40
Am 7. September startet im Osten von Österreich das neue Schuljahr.,Es ist der 7. September. Dann fängt in Niederösterreich und in der Steiermark die Schule wieder an.,Am 7. September startet das neue Schuljahr. Das gilt aber nur für Schulen im Osten von Österreich.,1,y,0,uid_apa_test_734,r3_pid_apa34
Am Mittwoch in der Früh waren nur noch ungefähr 3.000 Menschen mit dem Corona-Virus erkrankt.,Am Mittwoch waren nur noch 3.000 Menschen krank. Das sind viel weniger als vorher.,"Die meisten Menschen, die mit dem Corona-Virus krank sind, sind am Mittwoch wieder gesund geworden.",3,y,1,uid_apa_test_193,r3_pid_apa263
"3.639 Menschen befinden sich wegen dem Corona-Virus derzeit im Spital, 701 davon auf einer Intensiv-Station.",Dafür sind derzeit 3.639 Menschen im Spital. 701 davon liegen auf der Intensiv-Station.,3.639 Menschen haben sich mit dem Corona-Virus angesteckt. 701 davon sind in einem Spital. 701 von ihnen sind sehr krank. Sie sind auf Intensiv-Stationen in einem Spital.,4,n,14,uid_apa_test_737,r3_pid_apa112
"Da die ÖVP und die FPÖ nun nicht mehr zusammenarbeiten, hat sich die ÖVP nun anders entschieden.",Die FPÖ und die ÖVP arbeiten nicht mehr zusammen. Deswegen hat die ÖVP sich die Regierungspartei SPÖ ausgesucht.,Aber die ÖVP und die FPÖ wollen nicht mehr zusammenarbeiten. Deshalb hat sich die ÖVP jetzt anders entschieden.,1,n,0,uid_apa_test_305,r3_pid_apa47
Die 2 Frauen bekommen den Nobelpreis für die Entwicklung der sogenannten Gen-Schere CRISPR/Cas9.,Die 2 Frauen bekommen den Preis für eine Erfindung. Es heißt CRISPR/Cas9. Das ist eine neue Art von Gen-Schere.,Die 2 Frauen haben eine Schere für Erbgut entwickelt. Damit können Wissenschaftler das Erbgut von Tieren und Pflanzen verändern.,1,n,0,uid_apa_test_5,r3_pid_apa172
Am 7. September startet im Osten von Österreich das neue Schuljahr.,Am 7. September startet das neue Schul-Jahr. Es startet dann im Osten von Österreich.,Am 7. September beginnt das neue Schul-Jahr. Es wird dann in Österreich Schul-zeit.,4,n,1,uid_apa_test_734,r3_pid_apa290
Das Fracht-Schiff hatte vor über einem Jahr mitten im Atlantischen Ozean technische Probleme und konnte nicht mehr weiterfahren.,Das Schiff war vor über einem Jahr auf dem Atlantischen Ozean. Dann bekam das Schiff technische Probleme. So konnte das Schiff nicht mehr fahren.,Das Fracht-Schiff hatte vor über einem Jahr technische Probleme. Deshalb konnte es nicht mehr weiterfahren.,4,y,9,uid_apa_test_525,r3_pid_apa174
Ende Mai hatten 45.000 Arbeitslose wieder einen Job gefunden.,45.000 Menschen haben jetzt wieder einen Job. Das sagt die Arbeits-Ambulanz.,Anfang Juni haben aber wieder 45.000 Arbeitslose wieder einen Job gefunden.,1,n,0,uid_apa_test_125,r3_pid_apa92
Dabei wurden auch Geschäfte zerstört und Polizei-Autos in Brand gesetzt.,Die Menschen haben auch Geschäfte zerstört. Sie haben auch Polizei-Autos in Brand gesetzt.,Viele Geschäfte wurden zerstört und Polizei-Autos in Brand gesetzt.,4,y,4,uid_apa_test_245,r3_pid_apa74
Am Freitag haben für rund 450.000 Schüler in Wien und Niederösterreich die Semesterferien begonnen.,In Wien und in Niederösterreich sind die Schul-Ferien. Sie dauern bis zum 12. Februar.,In Wien und Niederösterreich begann am Freitag das Semester-Ende. Damit haben für fast 450.000 Schüler in den beiden Bundesländern die Semester-Ferien begonnen.,1,n,8,uid_apa_test_496,r3_pid_apa212
Im Tiroler Ort Kitzbühel hat am Sonntag ein 25-jährige Mann 5 Menschen getötet.,In Kitzbühel in Tirol hat ein Mann 5 Menschen getötet. Der Mann war 25 Jahre alt.,Ein Mann tötete im Tiroler Ort Kitzbühel 5 Menschen.,3,n,7,uid_apa_test_33,r3_pid_apa108
Ende Mai hatten 45.000 Arbeitslose wieder einen Job gefunden.,Insgesamt haben 45.000 Menschen wieder einen Job. Das sind 30.000 mehr als im April.,Im Mai konnten 45.000 Arbeitslose wieder einen Job finden.,4,n,5,uid_apa_test_125,r3_pid_apa154
Am Montag hat das Elefanten-Mädchen Kibali im Wiener Tiergarten Schönbrunn seinen ersten Geburtstag gefeiert.,Kibali ist ein Elefanten-Mädchen. Am Montag hat Kibali einen Geburtstag gefeiert. Kibali ist im Wiener Tiergarten Schönbrunn zuhause.,Das Elefanten-Mädchen Kibali ist ein Jahr alt. Es feierte am Montag seinen ersten Geburtstag. Das Elefanten-Mädchen lebt im Wiener Tiergarten Schönbrunn.,4,y,3,uid_apa_test_761,r3_pid_apa73
"Die EU kritisiert, dass in China die Volksgruppe der Uiguren stark benachteiligt wird.",China behandelt die Uiguren schlecht. Sie haben keinen gleichen Status wie die restlichen Menschen in China.,Die EU kritisiert China. Das Land behandelt die Volksgruppe der Uiguren sehr ungerecht. Die Uiguren sind eine kleine Volksgruppe.,4,y,3,uid_apa_test_153,r3_pid_apa279
"Die ÖVP hat es mit 20,43 Prozent der Stimmen auf den 2. Platz geschafft.","Die ÖVP ist die 2. Partei. Sie hat 20,43 Prozent.","Die Volkspartei hat es mit 20,43 Prozent auf den 2. Platz geschafft.",1,y,2,uid_apa_test_116,r3_pid_apa36
"""Mit der Impfung ist der Anfang für den Sieg gegen die Pandemie eingeleitet"", sagte Bundeskanzler Sebastian Kurz.",Mit der Impfung hat Österreich den Anfang gemacht. Der Anfang für den Sieg gegen die Pandemie. Das sagte der Bundeskanzler Sebastian Kurz.,"Der Anfang vom Ende der Pandemie ist erreicht, sagte Bundeskanzler Sebastian Kurz. Kurz spricht von dem Corona-Impfstoff.",4,y,5,uid_apa_test_393,r3_pid_apa244
"Die ÖVP hat es mit 20,43 Prozent der Stimmen auf den 2. Platz geschafft.","Die ÖVP kam nur auf Platz 2. Sie bekam 20,43 Prozent der Stimmen.","Die ÖVP hat 20,43 Prozent der Stimmen. Das hat sie auf den 2. Platz gebracht.",4,y,2,uid_apa_test_116,r3_pid_apa196
"Besonders stark regnete und hagelte es in Oberösterreich, dort waren 65 Feuerwehren mit fast 1.000 Leuten im Einsatz.",In Oberösterreich regnete und hagelte es besonders. 65 Feuerwehren halfen. 1.000 Menschen waren dabei.,"In Oberösterreich hagelte es sehr viel. Dort waren 65 Feuer-Wehren mit insgesamt 1.000 Leuten dabei. Sie halfen den Menschen, die von den Hagelschlägen und von den Stark-Regen betroffen waren.",4,y,15,uid_apa_test_612,r3_pid_apa11
Der Präsident von China Xi Jinping besuchte mit einer Maske und einem weißen Kittel ein Krankenhaus in Peking.,Der Präsident von China geht auch in ein Krankenhaus. Er hat aber einen Mund-Schutz auf.,Der Präsident von China Xi Jinping hat einen Krankenhaus in Peking besucht. Xi Jinping trug dabei eine Maske und einen weißen Kittel.,1,n,7,uid_apa_test_649,r3_pid_apa23
"Auch spazieren gehen darf man nur alleine oder mit den Menschen, mit denen man zusammen lebt.","Man darf auch nicht mit Freunden oder Bekannten spazieren gehen. Nur mit den Menschen, mit denen man zusammen lebt.","Man darf nur mit sich selbst oder mit den Menschen, mit denen man zusammen lebt. Zum Beispiel mit den Eltern oder Geschwistern.",4,y,3,uid_apa_test_653,r3_pid_apa291
"""Lonely Planet"" erstellt jedes Jahr eine Rangliste der besten 10 Städte, Länder und Regionen auf der ganzen Welt.","""Lonely Planet"" ist eine Reise-Firma. Sie hat eine Liste mit den besten Länder und Städte gemacht. Die Reise-Firma Lonely Planet sagt: Das sind die besten Länder und Städte.",Jedes Jahr stellt der Lonely-Planet-Reiseführer eine Liste von den besten Reise-Destinationen auf der ganzen Welt zusammen.,1,y,12,uid_apa_test_578,r3_pid_apa148
"Am 4. Juni 1989 tötete die chinesische Armee viele Menschen, die am Tiananmen-Platz in Peking für mehr Demokratie demonstriert haben.",Am 4. Juni 1989. Die chinesische Armee hat dann viele Menschen getötet. Diese Menschen waren auf dem Tiananmen-Platz in Peking. Sie demonstrierten für mehr Demokratie.,"Am 4. Juni 1989 erschoss die chinesische Armee Menschen, die für mehr Demokratie demonstrierten. Die Proteste fanden am Tiananmen-Platz statt.",4,y,5,uid_apa_test_32,r3_pid_apa21
Innenminister Nehammer zeigte sich sehr besorgt und kündigte Hilfe für die Opfer an.,Die Regierung will den Opfern helfen. Das sagte Innenminister Karl Nehammer.,Innenminister Nehammer sagt: Das ist furchtbar. Er hilft den Opfer-Familien.,1,y,1,uid_apa_test_292,r3_pid_apa22
"Allerdings sagen einige Geheimdienste aus dem Ausland, dass das BVT nicht genug macht, um seine geheime Arbeit zu schützen.","Es gibt aber auch Menschen, die behaupten, dass das BVT nicht genug macht. Es gibt Geheimdienste aus dem Ausland, die das sagen. Sie behaupten, dass das BVT seine Arbeit nicht genug schützt.",Einige Geheimdienste aus dem Ausland sagen: Das BVT schützt seine Arbeit nicht genug.,4,y,19,uid_apa_test_599,r3_pid_apa206
AUA streicht wegen Corona-Virus fast die Hälfte der Italien-Flüge.,Die AUA fliegt jetzt nicht mehr so viel nach Italien. Das sagt AUA-Chef Alexis von Hoensbroech. Er sagt: Wir streichen fast die Hälfte der Flüge nach Italien.,Wegen dem Corona-Virus fliegt die Fluglinie AUA fast die Hälfte ihrer Italien-Flüge nicht mehr.,1,y,13,uid_apa_test_627,r3_pid_apa282
Derzeit sind 4.456 Menschen in Österreich am Corona-Virus erkrankt.,Derzeit sind 4.500 Menschen in Österreich mit dem Corona-Virus krank.,In Österreich sind jetzt 4.456 Menschen am Corona-Virus.,4,y,2,uid_apa_test_625,r3_pid_apa209
"""Mit der Impfung ist der Anfang für den Sieg gegen die Pandemie eingeleitet"", sagte Bundeskanzler Sebastian Kurz.","Deshalb hat die Regierung die Impfungen gegen das Corona-Virus verordnet. Mit den Impfungen ist der Anfang von dem Sieg gegen die Corona-Pandemie eingeleitet, sagte Bundeskanzler Sebastian Kurz.",Bundes-Kanzler Sebastian Kurz sagt: Das Virus ist noch nicht ganz weg. Deshalb braucht man noch eine Impfung. Das ist aber der Anfang vom Ende der Krankheit.,1,y,1,uid_apa_test_393,r3_pid_apa20
AUA streicht wegen Corona-Virus fast die Hälfte der Italien-Flüge.,AUA muss Flüge nach Italien streichen. Das macht die Fluggesellschaft wegen dem Corona-Virus. Sie streicht fast die Hälfte von den Flügen.,AUA fliegt jetzt weniger nach Italien. Wegen dem Corona-Virus. AUA streicht fast die Hälfte der Flüge nach Italien.,4,y,3,uid_apa_test_627,r3_pid_apa255
Am 7. September startet im Osten von Österreich das neue Schuljahr.,Im Osten von Österreich fängt das Schuljahr am 7. September an.,Am 7. September startet in Österreich die Schule wieder.,3,n,2,uid_apa_test_734,r3_pid_apa195
"Ende September gab es noch 295.000 Kurzarbeiter, im Frühjahr waren es sogar 1,3 Millionen.","Ende September waren in Österreich noch rund 295.000 Menschen in Kurz-Arbeit. Im Frühjahr waren es fast 1,3 Millionen.","Im September sind viele Menschen wieder bei der Arbeit. Nur 295.000 Menschen waren noch in Kurz-Arbeit. Im Frühling waren es 1,3 Millionen Menschen.",1,y,5,uid_apa_test_448,r3_pid_apa60
Am Montag hat das Elefanten-Mädchen Kibali im Wiener Tiergarten Schönbrunn seinen ersten Geburtstag gefeiert.,Das Baby-Elefant ist jetzt 1 Jahr alt. Es heißt Kibali. Kibali ist ein Elefanten-Mädchen. Es lebt im Tiergarten Schönbrunn.,Am Montag ist Elefanten-Mädchen Kibali ein Jahr alt geworden.,1,y,10,uid_apa_test_761,r3_pid_apa79
Das russische Parlament hat eine Änderung der Verfassung beschlossen.,Das russische Parlament hat eine Änderung in der Verfassung beschlossen.,In Russland hat das Parlament die Verfassung geändert. Das hat Russlands Präsident Wladimir Putin gemacht.,1,n,5,uid_apa_test_416,r3_pid_apa268
Auf der ganzen Welt sind schon hunderttausende Menschen von Corona-Virus krank geworden.,Auf der ganzen Welt sind schon viele Menschen vom Virus krank geworden.,Von dem Corona-Virus sind schon viele Menschen krank.,3,n,4,uid_apa_test_752,r3_pid_apa245
"Da die ÖVP und die FPÖ nun nicht mehr zusammenarbeiten, hat sich die ÖVP nun anders entschieden.","Da die ÖVP und die FPÖ nicht mehr zusammenarbeiten, gibt es nun eine andere Entscheidung.",Jetzt hat die ÖVP aber ihre Meinung geändert. Die FPÖ will man aber nicht mehr als Partner.,3,y,2,uid_apa_test_305,r3_pid_apa242
"Auch spazieren gehen darf man nur alleine oder mit den Menschen, mit denen man zusammen lebt.",Man kann auch spazieren gehen. Aber nur alleine oder mit der Familie.,"Auch spazieren gehen darf man nur alleine oder mit Menschen, mit denen man zusammen lebt.",1,y,3,uid_apa_test_653,r3_pid_apa207
"Allerdings sagen einige Geheimdienste aus dem Ausland, dass das BVT nicht genug macht, um seine geheime Arbeit zu schützen.","Aber einige Geheimdienste aus anderen Ländern sagen, dass das BVT nicht genug macht, um seine geheime Arbeit zu schützen.","Manche Geheimdienste sind aber nicht so zufrieden. Sie sagen, das BVT macht nicht genug für seine Geheim-Informationen.",1,y,2,uid_apa_test_599,r3_pid_apa128
Es stammt vom italienischen Künstler Leonardo da Vinci und ist rund 500 Jahre alt.,Es ist 500 Jahre alt. Das Bild hat der italienische Künstler Leonardo da Vinci gemacht. Er war ein berühmter Maler.,Das Bild ist rund 500 Jahre alt. Es stammt vom berühmten Künstler Leonardo da Vinci.,4,y,5,uid_apa_test_46,r3_pid_apa178
Es stammt vom italienischen Künstler Leonardo da Vinci und ist rund 500 Jahre alt.,Das Bild ist rund 500 Jahre alt. Es stammt vom italienischen Künstler Leonardo da Vinci.,Es ist fast 500 Jahre alt. Es stammt von einem Künstler aus Italien. Der Künstler heißt Leonardo da Vinci.,3,y,4,uid_apa_test_46,r3_pid_apa91
"Auch spazieren gehen darf man nur alleine oder mit den Menschen, mit denen man zusammen lebt.","Man darf spazieren gehen. Aber man darf das nur alleine oder mit den Menschen machen, mit denen man zusammen wohnt.",Man darf auch nicht mehr mit Freunden spazieren gehen. Man darf nur mit der Familie spazieren gehen.,3,n,3,uid_apa_test_653,r3_pid_apa76
"Am Mittwoch hat der Iran bekanntgegeben, dass er teilweise aus dem Atom-Abkommen aussteigt.","Am Mittwoch hat der Iran eine Nachricht an die Welt geschickt. Er hat bekanntgegeben, dass er aus dem Atom-Abkommen teilweise aussteigt.",Der Iran will das Atom-Abkommen aufkündigen. Das hat der Iran am Mittwoch gesagt.,1,y,8,uid_apa_test_425,r3_pid_apa243
"Der neue Impfstoff von Oxford und AstraZeneca ist nicht ganz so wirksam, er kann aber leichter gelagert werden.",Der neue Impfstoff ist nicht so gut wie der alte. Er kann aber leichter gelagert werden.,Der neue Impfstoff ist nicht so wirksam. Er kann aber leichter aufbewahrt werden.,4,y,3,uid_apa_test_379,r3_pid_apa292
"Ende September gab es noch 295.000 Kurzarbeiter, im Frühjahr waren es sogar 1,3 Millionen.","Ende September gab es noch 295.000 Kurz-Arbeiter. Im Frühjahr waren es sogar 1,3 Millionen. Das heißt, viele mehr als jetzt.","Es gab jetzt noch 295.000 Kurz-Arbeiter. Im Frühjahr waren es 1,3 Millionen. Das war ein Jahr zuvor.",4,y,3,uid_apa_test_448,r3_pid_apa114
Am Freitag haben für rund 450.000 Schüler in Wien und Niederösterreich die Semesterferien begonnen.,Am Freitag sind für 450.000 Schüler im Bundesland Wien und in Niederösterreich die Semester-Ferien angefangen.,In Wien und Niederösterreich sind die Semester-Ferien jetzt. Insgesamt sind rund 450.000 Schüler zu Hause. Das sind Schüler aus Wien und aus Niederösterreich.,4,y,8,uid_apa_test_496,r3_pid_apa214
Am Montag hat das Elefanten-Mädchen Kibali im Wiener Tiergarten Schönbrunn seinen ersten Geburtstag gefeiert.,In Schönbrunn hat das Elefanten-Mädchen Kibali seinen ersten Geburtstag gefeiert.,Am Montag hat das Elefanten-Mädchen Kibali im Tier-Garten Schönbrunn seinen Geburtstag gefeiert.,3,y,2,uid_apa_test_761,r3_pid_apa130
Am 11. September 2001 flogen Terroristen mit 2 Flugzeugen absichtlich in die 2 Hochhäuser des World Trade Center.,Das World Trade Center ist ein Gebäude-Komplex in New York in den USA. Im September 2001 gab es dort einen Terror-Anschlag.,Die Terroristen flogen 2 Flugzeuge in das World Trade Center. Das sind 2 große Hochhäuser in New York. Der Terror-Anschlag war am 11. September 2001.,1,y,4,uid_apa_test_374,r3_pid_apa252
"2019 waren 6 Kinder unter den Todesopfern, während im Jahr 2018 kein Kind beim Zu-Fuß-Gehen im Straßenverkehr starb.",2019 waren 6 Kinder beim Zu-Fuß-Gehen. Sie sind im Straßen-Verkehr gestorben. 2018 starben keine Kinder.,Im Jahr 2019 starben 6 Kinder. Im Jahr 2018 gab es bei Kindern im Straßen-Verkehr kein Unfall-Todesfall.,4,y,2,uid_apa_test_710,r3_pid_apa64
"Die ÖVP findet das Verbot unfair für die Bauern, die Glyphosat verwenden.","Die ÖVP sagt, dass es unfair ist, dass Bauern, die Glyphosat verwenden, Probleme bekommen.",Die ÖVP sagt: Die Bauern müssen aber nicht auf Glyphosat verzichten. Das sagt die ÖVP.,1,y,1,uid_apa_test_446,r3_pid_apa274
Als erster Mensch in den USA bekam die Krankenschwester Sandra Lindsay die Impfung.,"Die Frau ist eine Krankenschwester. Sie heißt Sandra. Sie ist die erste Frau in den USA, die die Impfung hat.",In den USA bekam die Krankenschwester Sandra Lindsay die erste Impfung gegen den Corona-Virus.,1,n,6,uid_apa_test_50,r3_pid_apa26
Am Donnerstag ist ein Mann in Kärnten von einer Kuh schwer verletzt worden.,In Kärnten ist ein Mann von einer Kuh getroffen worden.,In Kärnten hat es einen Angriff von einer Kuh auf einen Mann gegeben.,3,n,3,uid_apa_test_438,r3_pid_apa122
"Allerdings sagen einige Geheimdienste aus dem Ausland, dass das BVT nicht genug macht, um seine geheime Arbeit zu schützen.",Aber das BVT macht nicht genug. Das sagen Geheimdienste aus dem Ausland.,"Aber einige Geheim-Dienste aus dem Ausland sagen, dass das BVT nicht genug macht.",3,y,1,uid_apa_test_599,r3_pid_apa159
"Dabei soll geprüft werden, ob die WHO etwas falsch gemacht hat.","Man will aber auch schauen, ob die WHO Fehler gemacht hat.","Dabei soll auch geprüft werden, ob die WHO etwas falsch gemacht hat.",1,y,1,uid_apa_test_408,r3_pid_apa273
"Am Mittwoch hat der Iran bekanntgegeben, dass er teilweise aus dem Atom-Abkommen aussteigt.",Der Iran will aus dem Atom-Abkommen aussteigen. Das hat der Iran am Mittwoch gesagt.,"Am Mittwoch erklärte der Iran, dass er aus dem Atom-Abkommen aussteigen will. Der Iran will nur noch einen Teil davon befolgen.",4,n,7,uid_apa_test_425,r3_pid_apa298
"Ende September gab es noch 295.000 Kurzarbeiter, im Frühjahr waren es sogar 1,3 Millionen.","Im Frühjahr gab es mehr als 1,3 Millionen Menschen, die wegen Corona in Kurz-Arbeit waren.","Im September gab es noch 295.000 Kurz-Arbeiter. Im Frühjahr waren es 1,3 Millionen.",3,n,2,uid_apa_test_448,r3_pid_apa71
Bei den Buben wurden neben Paul auch gerne die Namen David und Jakob gewählt.,"Bei den Buben sind die Namen Paul, David und Jakob besonders beliebt.",Viele Jungs heißen Paul. Aber auch David und Jakob sind beliebte Namen.,1,y,0,uid_apa_test_423,r3_pid_apa167
