original,simplification1,simplification2,question,options,answer,orig_id,simp_pair_id
"Die Kosten für die Impfungen übernehme die Republik Österreich, versicherte Kurz.",Die Impfungen werden dann von der Republik Österreich bezahlt.,Die Kosten für die Impfungen zahlt die Republik Österreich.,3.7873193002,2.8463576812,LeoLM Mistral 7B,uid_lhapa_9200,r2_pid_lhapa1234882
"Vorsicht sei auch geboten, wenn mit kleinen Einstiegsbeträgen geködert wird, die sofort Gewinn erzielen.","Vorsicht ist geboten, wenn man mit kleinen Beträgen geködert wird, mit denen sofort Gewinn erzielt wird.","Auch wenn kleinere Einstiegs-Beträge sofort viel Gewinn versprechen, sollte man vorsichtig sein.",2.6784451242,3.7285042764,Disco Llama8B,uid_lhapa_8028,r2_pid_lhapa545876
"Das ist deutlich mehr als im Jänner, als die Teuerung bei Lebensmitteln 1,2 Prozent betrug.","Das ist viel mehr als im Januar. Damals war die Teuerung 1,2 Prozent.","Das ist mehr als im Jänner. Da betrug die Teuerung 1,2 Prozent.",3.4200764001,3.1126712483,LeoLM Mistral 7B,uid_lhapa_9340,r2_pid_lhapa1240653
Das Bauwerk ist eines der bedeutendsten Gotteshäuser in der Normandie.,Das Bauwerk gilt als einer der bedeutendsten Gotteshäuser in der Region Normandie in Frankreich.,Das Bauwerk ist eine der bedeutendsten Kirchen in der Normandie.,2.3904565529,1.9848769387,Disco Llama8B,uid_lhapa_4694,r2_pid_lhapa429706
Wien (APA) - Kammerschauspieler Ignaz Kirchner ist am Mittwochabend im Alter von 72 Jahren gestorben.,Der Kammerschauspieler Ignaz Kirchner ist am Mittwochabend gestorben. Er war 72 Jahre alt.,"Ignaz Kirchner, Kammerschauspieler, ist gestorben. Das ist am Mittwochabend passiert. Er war 72 Jahre alt.",1.7022667938,2.1969449665,Llama8B,uid_lhapa_8030,r2_pid_lhapa1796456
Die EU-Kommission empfiehlt wegen der hohen Staatsverschuldung Italiens ein Strafverfahren gegen das Land.,"Die EU-Kommission kritisiert Italien, weil das Land zu viel Schulden gemacht hat. Dafür möchte die EU-Kommission das Land strafen. Es kommt dann zu einem Strafverfahren.",Die EU-Kommission hat deshalb ein Strafverfahren gegen Italien eingeleitet. Grund dafür ist die hohe Staats-Schuld von Italien. Diese Schuld ist zu hoch. Das hat die EU-Kommission entschieden.,3.1008226856,2.0507564997,Llama8B,uid_lhapa_5132,r2_pid_lhapa1693872
Durch die Explosion gab es auch einen Brand.,Durch die Explosion brach auch ein Feuer aus.,Bei der Explosion gab es auch einen Brand.,3.514741585,4.5290477886,Disco Llama8B,uid_apa_3140,r2_pid_apa144924
"Finanzminister Gernot Blümel sagte, dass sich viele Menschen in Österreich unsicher im Umgang mit Finanzen sind.","Der Finanzminister Gernot Blümel erklärte, dass viele Menschen in Österreich unsicher sind, wie sie mit ihrem Geld umgehen.","Finanzminister Gernot Blümel sagte, dass viele Menschen in Österreich nicht wissen, wie man richtig mit Finanzen umgeht.",2.3216141122,1.9583555917,Llama8B,uid_apa_352,r2_pid_apa1429596
Das ungeborene Baby ist mit der Mutter gestorben.,Die Mutter und das ungeborene Baby sind gestorben.,Das Baby und die Mutter sind im Verlauf der Schwangerschaft gestorben.,2.6840926319,3.7041641272,Llama8B,uid_apa_1321,r2_pid_apa1287436
"Reisende aus Österreich dürfen vorerst nicht mehr nach Israel, Tadschikistan und Bhutan.","Reisende aus Österreich dürfen nicht mehr nach Bhutan, Tadschikistan und nach Israel reisen.","Wenn man aus Österreich reist, darf man in Tadschikistan, Bhutan und Israel nicht mehr einreisen.",2.0310181718,2.732028433,LeoLM Mistral 7B,uid_lhapa_6885,r2_pid_lhapa1148960
Es gibt offiziell keinen Frieden zwischen den beiden Ländern.,Die beiden Länder haben offiziell noch keinen Frieden.,Offiziell sind die 2 Länder nicht im Frieden.,2.3928470832,5.552751349,LeoLM Mistral 7B,uid_apa_789,r2_pid_apa911271
Das hat Bildungsminister Heinz Faßmann am Freitag erklärt.,Das hat der Bildungs-Minister Heinz Faßmann am Freitag gesagt.,Das hat Bildungs-Minister Heinz Faßmann am Freitag erklärt.,1.9359966784,1.8250615642,LeoLM Mistral 7B,uid_apa_3717,r2_pid_apa804858
Nur so konnte die Regierung weiterarbeiten.,Aber nur so hat die Regierung noch arbeiten können.,Nur so konnte die Regierung weiterhin arbeiten.,6.0806666881,3.1552206225,LeoLM Mistral 7B,uid_apa_3616,r2_pid_apa797405
Der Mann habe dem Reptil dann mit dem Finger ins Auge gestochen und sei so entkommen.,Der Mann hat den Reptil mit dem Finger ins Auge gestochen. Daraufhin konnte er entkommen.,Dann stach der Mann dem Reptil mit einem Finger ins Auge und ist so geflohen.,2.9010869383,3.3386218014,Disco Llama8B,uid_lhapa_7968,r2_pid_lhapa543782
Waffen waren nach Angaben der Polizei nicht im Spiel.,Waffen wurden nach Polizei-Angaben nicht eingesetzt.,Waffen waren nicht dabei. Das sagten die Polizei.,3.9281768766,4.3228981389,Llama8B,uid_lhapa_7841,r2_pid_lhapa1790372
Aber: Die intensivmedizinische Behandlung wird sich nach aktuellem Erkenntnisstand noch über mehrere Tage erstrecken.,Die Behandlung wird nach dem gegenwärtigen Stand noch mehrere Tage dauern.,Allerdings soll die Behandlung noch einige Tage dauern. Das ist der aktuelle Kenntnisstand.,3.5595395445,4.8480459919,Disco Llama8B,uid_lhapa_2950,r2_pid_lhapa375355
"Brandrodung bedeutet, dass Wald absichtlich mit Feuer abgebrannt wird.","Brandrodung bedeutet, dass man einen Wald absichtlich abbrennt.",Die Menschen verbrennen auch bewusst Wald und nennen das Brandrodung.,2.4399270104,5.1144054545,LeoLM Mistral 7B,uid_apa_4483,r2_pid_apa860223
Gemeinsam fordern sie von der Politik mehr Ehrgeiz im Kampf gegen die Erderhitzung und die drohende Klimakatastrophe.,Gemeinsam fordern sie von der Politik mehr Ehrgeiz bei der Bekämpfung der Klimakrise.,Im Kampf gegen die Klima-Katastrophe soll die Politik mehr tun.,2.1697069043,3.9646419532,LeoLM Mistral 7B,uid_lhapa_9083,r2_pid_lhapa1230045
Dazu ist ein Beschluss im Rat der Mitgliedstaaten mit sogenannter qualifizierter Mehrheit nötig.,Dafür braucht es eine Mehrheit im Rat der Mitgliedstaaten. Dabei gilt aber eine qualifizierte Mehrheit.,Dazu muss im Rat ein Beschluss mit sogenannter qualifizierter Mehrheit gefasst werden.,3.3375685953,2.3074245134,Disco Llama8B,uid_lhapa_10079,r2_pid_lhapa305788
Der Suezkanal ist unter anderem für die Chemie- und Autoindustrie eine wichtige Handelsroute.,Der Suez-Kanal ist eine wichtige Handels-Routen. Chemie und Auto-Industrie sind sehr große Kunden des Suez-Kanals.,Der Suez-Kanal ist eine wichtige Straße für Schiffe. Vor allem Schiffe mit Chemie-Produkten und Autos fahren durch den Suez-Kanal.,2.5787637518,2.3813302715,Llama8B,uid_lhapa_7860,r2_pid_lhapa1791240
"Warum sich der Mediziner in Äthiopien aufhielt, konnte das Linzer Ordensklinikum nicht sagen.","Was der Arzt genau in Äthiopien macht, weiß das Ordensklinikum nicht.","Die Ordensklinik in Linz weiß nicht, warum der Arzt in Äthiopien war.",2.9410963773,2.3552297417,LeoLM Mistral 7B,uid_lhapa_5350,r2_pid_lhapa1089248
Telefonieren mit dem Handy am Steuer ist in Österreich verboten.,In Österreich ist es verboten mit dem Handy am Steuer zu telefonieren.,In Österreich dürfen Menschen am Steuer ihres Autos nicht mit dem Handy telefonieren.,3.156893765,4.4513262992,Disco Llama8B,uid_apa_3452,r2_pid_apa166597
Diese Politiker nennt man auch Abgeordnete.,Diese Politiker heißen Abgeordnete.,Man nennt diese Politiker Abgeordnete.,4.3083624501,4.7252994768,Llama8B,uid_apa_4657,r2_pid_apa1506202
Auch ältere Menschen waren öfter arbeitslos.,Auch ältere Menschen sind jetzt häufiger ohne Job.,Ältere Menschen wurden auch häufiger arbeitslos.,8.4715384665,3.122160898,Disco Llama8B,uid_apa_4189,r2_pid_apa217969
Einen anderen Teil können besonders stark betroffene Betriebe als Kredit bekommen.,Die Betroffenen Firmen bekommen die Hilfe zum Beispiel in Form von Krediten. Das gilt aber nur für sehr stark betroffene Firmen.,Besonders betroffene Betriebe können aber einen anderen Teil des Geldes bekommen. Diesen Teil bekommen sie als Kredit.,3.9947354292,3.2629056803,Disco Llama8B,uid_apa_505,r2_pid_apa268031
"Die Wirtschaftsleistung Österreichs dürfte heuer um 6,2 Prozent schrumpfen.","Dieses Jahr wird die Wirtschaftsleistung in Österreich um 6,2 Prozent zurückgehen.",Die Wirtschaftsleistung von Österreich dürfte heuer um rund 6 Prozent zurückgehen.,2.411229867,2.5723223751,Disco Llama8B,uid_lhapa_50,r2_pid_lhapa440823
"Teilweise fehlte die Bewegung, Foda wirkte an der Seitenlinie unzufrieden.",Teilweise fehlte es auch an Bewegung. Foda wirkte unzufrieden.,"Sie hatten keinen Bewegung. Man sah Foda an, dass er unglücklich war.",2.9474052149,5.3963009436,LeoLM Mistral 7B,uid_lhapa_2167,r2_pid_lhapa977768
Vor dem Schönbrunner Koalahaus wurde indes zur Wahrung des Corona-Mindestabstandes für die Besucher ein Anstellsystem mit Blockabfertigung eingerichtet.,"Vor dem Koalahaus von Schönbrunn wurde ein Anstellsystem eingeführt. Damit soll sichergestellt werden, dass die Besucher einen Mindest-Abstand einhalten.",Vor dem Schönbrunner Koalahaus gibt es nun ein Anstellsystem. Das dient der Wahrung des Corona-Mindestabstandes.,2.087105448,2.2124325767,Disco Llama8B,uid_lhapa_6204,r2_pid_lhapa484265
"Viele Feuer werden auf Blitzschläge zurückgeführt, doch in einem Fall gibt es eine Anklage wegen Brandstiftung.",Viele Feuer in den letzten Tagen entstanden durch Blitzschlag. In einem Fall gab es aber eine Anklage wegen Brandstiftung.,Viele Feuer wurden durch Blitze ausgelöst. Aber bei einem Feuer gibt es einen Verdacht auf Brandstiftung.,2.4451863886,2.2708611547,Disco Llama8B,uid_lhapa_6906,r2_pid_lhapa509052
"Damit kann man helfen, dass sich der Corona-Virus nicht zu stark in Österreich ausbreitet.","Damit soll verhindert werden, dass sich der Corona-Virus stark in Österreich ausbreitet.",Damit soll die Ausbreitung des Corona-Virus in Österreich verhindert werden.,2.6142134283,3.0842097901,Disco Llama8B,uid_apa_1925,r2_pid_apa64691
Am meisten Förderung sollen künftig Arbeitslose mit mittleren Arbeitsmarktchancen bekommen.,"Am meisten Förderung sollen arbeitslose Menschen bekommen, die mittlere Chancen auf dem Arbeitsmarkt haben.",Künftig sollen Arbeitslose mit mittleren Arbeitsmarkt-Chancen viel mehr Förderung bekommen.,2.5791269642,2.6049856184,Disco Llama8B,uid_lhapa_8304,r2_pid_lhapa554536
Nun wird ein Ort für die Beerdigung des Terroristen gesucht.,"Nun wird überlegt, wo man den Terroristen beerdigen soll.","Es wird nach einem Ort gesucht, wo man den Terroristen beerdigen kann.",3.074894685,2.8810177459,LeoLM Mistral 7B,uid_apa_618,r2_pid_apa898256
"Auf diesem müssen das Lichtbild, die personenbezogenen Daten und die Bilder zweier Fingerabdrücke gespeichert werden.","Dort werden die personenbezogenen Daten, das Lichtbild und die Fingerabdrücke gespeichert.","Hier wird das Lichtbild, die persönlichen Daten und 2 Fingerabdrücke gespeichert.",2.73444709,3.1970603557,Llama8B,uid_lhapa_9250,r2_pid_lhapa1837615
In Australien starben 2 Feuerwehr-Leute bei Busch-Bränden.,In Australien sind zwei Feuerwehr-Leute gestorben. Sie waren bei Busch-Bränden im Einsatz.,Bei den Busch-Bränden starben in Australien auch 2 Feuerwehrleute.,2.9397499888,3.0527506571,LeoLM Mistral 7B,uid_apa_3468,r2_pid_apa786513
"Zuständig dafür ist die Volksgruppe der Dayak, in deren Gebiet der Nationalpark liegt.","Der Nationalpark ist ein Schutz-Gebiet. Zuständig dafür ist die Volks-Gruppe der Dayak. Diese Volks-Gruppe lebt im Gebiet, in dem der Nationalpark liegt.",Dafür ist die Volksgruppe der Dayak zuständig. Der Nationalpark gehört zum Gebiet der Dayak.,2.0783724096,2.2143292696,Disco Llama8B,uid_lhapa_8240,r2_pid_lhapa552526
"Sie baden nicht, um sich abzukühlen, aber mit Wasser spielen bereitet ihnen viel Vergnügen, sagte Tiergartendirektorin Dagmar Schratter.","Sie baden, aber nicht um sich abzukühlen. Sie haben viel Spaß mit Wasser, sagte Tiergartendirektorin Dagmar Schratter.","Sie baden aber nicht, um sich abzukühlen. Wasser spielen finden sie aber sehr lustig. Das sagte die Tiergartendirektorin Dagmar Schratter.",2.2786594479,2.096322977,Llama8B,uid_lhapa_9444,r2_pid_lhapa1845819
Heuer wurden aus 203 eingereichten Büchern 20 Bücher für den Wettbewerb ausgewählt.,Heuer wurden nur 20 Bücher für den Wettbewerb ausgewählt. Es wurden insgesamt 203 Bücher eingereicht.,Heuer wurden aus über 200 Büchern 20 Bücher für den Wettbewerb gewählt.,2.1715235502,2.7444208096,Llama8B,uid_apa_3322,r2_pid_apa1415622
Dadurch sind Lawinen und Muren entstanden.,Dadurch ist es zu Lawinen und Muren gekommen.,Deshalb gab es viele Lawinen und Muren. Sie sind schlimme Natur-Katastrophen.,5.4610865726,4.7938656483,Llama8B,uid_apa_3804,r2_pid_apa1448503
"Bedauerlich ist für sie, dass in der laufenden Gesetzgebungsperiode nichts getan wurde, um das Pensionssystem abzusichern.","Bedauerlich für sie ist, dass in dieser Zeit nichts gemacht wurde, um das Pensionssystem zu stärken.","Dafür ist sie bedauerlich. Denn es wurde nichts getan, um das Pensionssystem zu verbessern.",2.8171632077,3.4812700509,Llama8B,uid_lhapa_8725,r2_pid_lhapa1818916
Nun hat sich sein gesundheitlicher Zustand weiter verschlechtert.,Sein Gesundheits-Zustand verschlechterte sich immer mehr.,Vor kurzem wurde seine Gesundheit noch einmal schlechter.,3.6649499688,7.7461827792,Llama8B,uid_apa_4371,r2_pid_apa1487385
Im Jänner ist die Inflation in Österreich gestiegen.,Im Jänner stieg die Inflation in Österreich.,Im Jänner sind die Preise in Österreich gestiegen.,3.6668232179,3.3664716796,LeoLM Mistral 7B,uid_apa_4552,r2_pid_apa865330
Im vergangenen Jahr sind 49 Fußgänger bei Verkehrsunfällen gestorben.,Im vergangenen Jahr haben 49 Fußgänger bei Verkehrsunfällen ihr Leben verloren.,Im Jahr zuvor sind bei Verkehrsunfällen 49 Fußgänger gestorben.,2.1487439852,2.7599362303,Llama8B,uid_apa_936,r2_pid_apa1550082
"Abwasser ist das schmutzige Wasser, das zum Beispiel aus dem Klo oder der Dusche in den Kanal fließt.",Abwasser ist das verschmutzte Wasser aus deiner Kanalisation. Wie zB Wasser aus der Klo-Schüssel oder aus dem Wasserhahn in deiner Dusche.,"Abwasser ist das Wasser, das von Menschen im Haushalt verwendet wird. Dazu gehören zum Beispiel das Wasser vom Klo oder aus der Dusche.",4.7110074209,2.7877314228,LeoLM Mistral 7B,uid_apa_1475,r2_pid_apa649297
"Nächstes Jahr wird die Wirtschaft wieder wachsen, und zwar um 4,9 Prozent.","Nächstes Jahr wird sich die Wirtschaft ein kleines bisschen erholen. Sie wird wieder wachsen. Nächstes Jahr wird die Wirtschaft um 4,9 Prozent größer sein als in diesem Jahr.","Die Wirtschaft wird im nächsten Jahr wieder wachsen, und zwar um 4,9 Prozent.",2.5496562736,2.3731690694,Disco Llama8B,uid_apa_344,r2_pid_apa165792
Österreich hat nun gegen diese strengen Kontrollen protestiert.,Das Land Österreich wird sich gegen diese strengen Maßnahmen wehren.,Nun hat Österreich gegen die strengen Kontrollen protestiert.,4.3488673695,4.0256328933,Disco Llama8B,uid_apa_631,r2_pid_apa276585
Unter den Verletzten waren auch viele Kinder.,Es gibt auch viele Kinder unter den Verletzten.,Auch viele Kinder wurden verletzt.,5.3168478359,7.8972573254,Disco Llama8B,uid_apa_3146,r2_pid_apa145492
"Harter Brexit bedeutet, dass Großbritannien die EU ohne Vertrag verlässt.","Ein harter Brexit bedeutet, dass Großbritannien die EU verlässt, ohne einen Vertrag.","Wenn Großbritannien die EU ohne Vertrag verlässt, nennt man das harter Brexit.",1.7799700587,2.1268964049,Disco Llama8B,uid_apa_3598,r2_pid_apa176204
"Gut, dass die FPÖ und Ministerin Hartinger-Klein aus Anlass zum Gipfel gegen Hass im Netz gleich Anschauungsbeispiele liefern, meinten etwa die NEOS.","Gut, dass die FPÖ gleich wieder auf dem Gipfel Hass im Netz thematisiert. Denn die FPÖ selbst hat sich mehrmals im Internet ungerecht verhalten, sagen die NEOS.","Gut, dass die FPÖ und Ministerin Hartinger-Klein gleich Anschauungsbeispiele für Hass im Netz geliefert haben. Das meinte zumindest die Partei NEOS.",4.5108625633,1.9789698999,Disco Llama8B,uid_lhapa_477,r2_pid_lhapa432156
"Der Film ""Joker"" hat die größte Chance, viele Preise zu bekommen.","""Joker"" könnte viele Preise bekommen. Der Film hat die größte Chance, dass er viel gewinnt.","Der Film ""Joker"" hat die beste Chance. Er soll viele Preise bekommen.",3.6189790462,2.787856419,Llama8B,uid_apa_4878,r2_pid_apa1520255
"Andere Parteien glauben aber, dass der Mann vielleicht Beweise vernichten ließ.","Andere Parteien denken aber, dass er Beweise zerstörte.","Andere Politiker glauben aber, dass er vielleicht Beweise zerstört hat.",3.2008891572,2.7358723504,Llama8B,uid_apa_770,r2_pid_apa1539384
"Ähnlich wie die Republikaner hatten es offenbar auch die Demokraten verstanden, große Teile ihrer Wählerschaft erfolgreich zu mobilisieren.","Wie die Republikaner hatten es die Demokraten verstanden, viele ihrer Anhänger zu mobilisieren.",Die Demokraten waren genauso erfolgreich bei der Mobilisierung ihrer Wähler wie die Republikaner.,2.5030616766,2.5009673314,Llama8B,uid_lhapa_5367,r2_pid_lhapa1702691
Messi spielt in Spanien beim Club FC Barcelona.,Der Star-Spieler heißt Messi. Er spielt in Spanien bei dem Fußball-Club FC Barcelona.,Messi spielt für den FC Barcelona. Das ist ein Fußball-Club in Spanien.,3.0600809143,2.5996538768,Llama8B,uid_apa_2970,r2_pid_apa1393446
In ganz Niederösterreich standen rund 900 Feuerwehrleute im Einsatz.,Rund 900 Feuerwehrleute sind in ganz Niederösterreich im Einsatz.,In Niederösterreich standen bei Feuerwehren 900 Männer im Einsatz.,2.8023353328,4.082237429,LeoLM Mistral 7B,uid_lhapa_10178,r2_pid_lhapa933911
Wasserstand im Bodensee ist wieder höher geworden.,Im Bodensee steigt jetzt wieder der Wasserstand.,Der Wasserstand im Bodensee ist jetzt wieder höher.,4.8490551413,3.0463582744,Disco Llama8B,uid_apa_884,r2_pid_apa294689
"Am Sonntag hätte das Schweizerhaus im Prater aufsperren sollen, doch auch das Lokal bleibt bis auf weiteres zu.",Am Sonntag sollte das Lokal im Prater wieder aufsperren. Doch jetzt bleibt das Lokal bis auf weiteres geschlossen.,Am Sonntag soll das Schweizerhaus im Prater öffnen. Aber das Lokal bleibt noch geschlossen.,2.4665605786,3.0570776469,Disco Llama8B,uid_lhapa_9114,r2_pid_lhapa583449
Laut einer WHO-Studie bewegt sich weltweit nur ein Fünftel der 11- bis 17-Jährigen so viel.,Von den 11- bis 17-Jährigen bewegen sich nur 1 von 5 so viel. Das sagt eine Studie von der WHO.,Nur 1 von 5 Teenagern bewegt sich so viel. Das sagt eine neue Studie von der WHO. Siehe WHO-Studie.,1.9167459452,3.2145563434,Llama8B,uid_lhapa_120,r2_pid_lhapa1566768
Gurgel-Tests sind für Kinder angenehmer als der normale Corona-Nasen-Rachen-Abstrich.,Die Gurgel-Tests sind für Kinder angenehmer als der normale Test.,Kinder fanden Gurgel-Tests angenehmer als die normale Corona-Probe.,3.511495658,4.8760950064,LeoLM Mistral 7B,uid_apa_1653,r2_pid_apa663144
Schwer bewaffnete Beamte der Cobra hätten gemeinsam mit dem Landesamt für Verfassungsschutz und Terrorismusbekämpfung die Räumlichkeiten durchsucht.,Zusammen mit dem Verfassungsschutz und der Cobra hat man die Räumlichkeiten durchsucht. Man hat dabei auch Schwerbewaffnete Beamte dabei. Die Suche hat nichts Auffälliges ergeben.,Schwer bewaffnete Beamte suchten gemeinsam mit dem Landesamt für Verfassungsschutz die Räumlichkeiten durch.,3.3035908159,1.8513599766,Llama8B,uid_lhapa_2146,r2_pid_lhapa1598828
Inflation in Österreich stieg im März stärker an.,In Österreich ist die Inflation im März stärker gestiegen.,Die Teuerung hat sich im März etwas stärker erhöht.,2.8124727217,7.8532374623,LeoLM Mistral 7B,uid_apa_4547,r2_pid_apa864912
So können Rollstuhlfahrer leichter in den Zug einsteigen oder aussteigen.,So können Rollstuhlfahrer leichter in die Züge einsteigen und wieder aussteigen.,Das wird zum Beispiel für Rollstuhlfahrer leichter. Sie können dann besser in den Zug einsteigen und aussteigen.,2.3182760538,2.3893905517,Disco Llama8B,uid_apa_620,r2_pid_apa275835
Nach dem Ausstieg unter Ex-Präsident Donald Trump sind die USA nun wieder offiziell Teil des Pariser Klimaabkommens.,Die USA sind nun offiziell wieder Teil des Pariser Klima-Abkommens.,"Der Grund ist, dass die USA vor einiger Zeit den Klima-Vertrag unter Präsident Donald Trump verlassen haben. Aber jetzt sind die USA wieder in dem Pariser Klima-Abkommen drin.",2.5122684272,3.5198170148,LeoLM Mistral 7B,uid_lhapa_5424,r2_pid_lhapa1092247
"Die Salzburger sind erst die siebente Mannschaft, der in der Champions League fünf Tore in der ersten Halbzeit gelangen.","Der FC Salzburg ist erst die 7. Mannschaft in der Champions League, die in einem Spiel 5 Tore in der 1. Halbzeit gemacht hat.","Die Salzburger sind in der Champions League nur der siebente Verein, der 5 Tore in einer ersten Halbzeit schoss.",1.9604100453,2.7043967973,Disco Llama8B,uid_lhapa_5330,r2_pid_lhapa452254
Außerdem wollten die Besucher den Nachwuchs bei den Pinguinen und den Robben sehen.,Außerdem wollten sie den Nachwuchs von Pinguinen und Robben sehen.,Sie wollten die kleinen Pinguine und die Robben-Babys sehen.,2.3681089535,3.1290912643,Llama8B,uid_apa_517,r2_pid_apa1522632
"Brandrodung ist sehr gefährlich, weil das Feuer nicht kontrolliert werden kann.",Brandrodungen sind sehr gefährlich. Weil man diese Brände oft nicht mehr gut stoppen kann.,"Brandrodung ist sehr gefährlich, weil man solche Feuer nicht kontrollieren kann.",9.5976325796,3.1796420777,LeoLM Mistral 7B,uid_apa_4227,r2_pid_apa840235
"Er gewann viele Schauspiel-Preise, darunter sogar einen Oscar.",Er bekam viele Auszeichnungen. Dazu gehörte auch ein Oscar.,"Er hat mehrere Schauspiel-Preise gewonnen, sogar einen Oscar.",2.8863154656,2.900628012,Disco Llama8B,uid_apa_1621,r2_pid_apa45559
Die Regierung denkt über die Öffnung der Geschäfte nach.,"Man denkt nach, ob die Geschäfte wieder geöffnet werden.","Die Regierung überlegt, ob die Geschäfte wieder öffnen dürfen.",4.1931553408,2.4039295987,Llama8B,uid_apa_4545,r2_pid_apa1499042
Es kam zu Neuwahlen.,Dadurch kam es zu Neuwahlen.,Es kam zu einer Neu-Wahl.,7.6002906362,7.6892771053,LeoLM Mistral 7B,uid_apa_562,r2_pid_apa894108
In Österreich haben sich wieder mehr Menschen mit dem Corona-Virus angesteckt.,Die Menschen in Österreich werden wieder häufiger mit dem Corona-Virus angesteckt.,Es gibt in Österreich wieder mehr Corona-Fälle.,2.7576091402,4.2066158701,LeoLM Mistral 7B,uid_apa_3410,r2_pid_apa782391
"Gehen wir zu radikal vor, gefährdet das das System.",Man sollte aber auch nicht zu radikal sein. Das System wird dann gefährdet.,"Gehen wir zu schnell vor, dann zerstören wir das System.",4.5288780818,3.8247524022,Llama8B,uid_lhapa_8787,r2_pid_lhapa1821366
Der Sportler habe dabei keine Hilfsmittel wie Flossen genutzt und sei nur mit einer Badehose bekleidet gewesen.,Der Schwimmer trug dabei nur eine Bade-Hose. Er nutzte auch keine Flossen.,Der Sportler trug dabei keine Flossen. Er war nur mit einer Badehose bekleidet.,3.0024354375,2.3400998976,Llama8B,uid_lhapa_8825,r2_pid_lhapa1822953
Am Dienstag am Abend ist in der Stadt Salzburg ein Mann erschossen worden.,Am Dienstag wurde in Salzburg ein Mann erschossen. Das geschah am Abend.,In der Stadt Salzburg ist am Dienstag ein Mann erschossen worden. Das passierte am Abend.,2.4449978004,2.3215867446,Llama8B,uid_apa_1428,r2_pid_apa1294209
Auch in Oberösterreich gab es Überschwemmungen wegen starkem Regen.,Oberösterreich hat es mit starkem Regen und Hochwasser auch erwischt.,Auch in Oberösterreich gab es Überschwemmungen. Denn in Oberösterreich hat es ebenfalls sehr stark geregnet.,5.2446378336,2.8353821207,Disco Llama8B,uid_apa_1280,r2_pid_apa19875
"In diesem Sinne bitte ich alle, sich an die Abstandsregeln zu halten.","Ich bitte alle, die Regeln zu beachten.","Ich bitte auch alle, die Abstands-Regeln einzuhalten.",5.0549920688,3.4442674756,Llama8B,uid_lhapa_220,r2_pid_lhapa1601346
Außerdem leitet er den Wahlkampf der SPÖ.,Außerdem leitet er den Wahl-Kampf für die SPÖ.,"Er leitet den Wahlkampf der SPÖ. Das heißt, er will dafür sorgen, dass die SPÖ wählt wird.",2.6160420693,2.5152245233,Llama8B,uid_apa_3884,r2_pid_apa1453671
Und man muss weiterhin einen Meter Abstand zu anderen Menschen halten.,Die Menschen müssen weiterhin einen Meter Abstand zu anderen Menschen halten.,Und man muss weiterhin 1 Meter Abstand zu anderen halten.,3.22619641,3.2488646718,LeoLM Mistral 7B,uid_apa_4731,r2_pid_apa878125
"Dazu gehören zum Beispiel auch die Eisheiligen, die Schafskälte und die Hundstage.","Dazu zählen auch die Eisheiligen, die Schafskälte und die Hundstage.","Beispiele dafür sind die Eisheiligen, die Schafskälte und die Hundstage.",2.7981359562,2.3118668195,Llama8B,uid_lhapa_692,r2_pid_lhapa1759136
2016 bleibe damit das bisher wärmste Jahr seit Beginn der Aufzeichnungen.,2016 bleibt damit das bisher wärmste Jahr in der Geschichte.,Das wärmste Jahr bis heute bleibt also das Jahr 2016.,3.1019145198,4.0464985952,LeoLM Mistral 7B,uid_lhapa_8588,r2_pid_lhapa1209725
Die Besuche von Salvini und Strache in Budapest sprechen laut ungarischen Medienkommentaren für eine weitere Radikalisierung von Fidesz.,"Salvini und Strache sind von Fidesz eingeladen worden. Laut ungarischen Medienkommentaren zeigt das, dass Fidesz weiter nach rechts rückt.",Die Partei Fidesz in Ungarn wird immer radikaler. Diesen Eindruck gewinnen ungarische Medien-Kommentatoren nach den Besuchen von Heinz-Christian Strache und Matteo Salvini in Budapest.,2.5341747042,2.2620517198,Disco Llama8B,uid_lhapa_8111,r2_pid_lhapa548656
"Warum der Mann mit seinem Auto in den Faschings-Umzug gerast ist, weiß man noch nicht.","Man weiß noch nicht, warum der Mann mit seinem Auto in den Umzug gefahren ist.","Warum er mit seinem Auto in den Umzug gerast ist, weiß man noch nicht.",2.3452370694,2.1007252222,Llama8B,uid_apa_4302,r2_pid_apa1482290
"Die Polizei bittet den Besitzer, sich bei der Polizeiinspektion Graz-Karlauerstraße unter der Telefonnummer 059133 6585 zu melden.","Die Polizei bittet den Besitzer, sich an die Polizei zu wenden. Man kann bei der Polizei unter der Telefonnummer 0591-33-6585 anrufen.","Die Polizei bittet den Besitzer, bei der Polizei anzurufen. Die Telefon-Nr. ist 0591-336-585.",2.3571748873,2.1413618279,LeoLM Mistral 7B,uid_lhapa_10183,r2_pid_lhapa934118
"Im Jahr 2017 zahlte Österreich noch 8,3 Millionen Euro, im Jahr 2018 waren es nur noch 3,2 Millionen Euro.",Im Jahr 2017 zahlte Österreich noch 8 Millionen Euro. Im Jahr 2018 zahlte Österreich nur noch 3 Millionen Euro.,"Im Jahr 2017 zahlte Österreich 8,3 Millionen Euro. Im Jahr 2018 war das nur noch 3,2 Millionen Euro.",1.7793711663,1.8721612298,Llama8B,uid_apa_3451,r2_pid_apa1424921
