original,simplification1,simplification2,question,options,answer,orig_id,simp_pair_id
Die 2 Frauen bekommen den Nobelpreis für die Entwicklung der sogenannten Gen-Schere CRISPR/Cas9.,Die Frauen Jennifer Doudna und Emmanuelle Charpentier bekommen den Nobelpreis. Sie bekommen den Preis für die Entdeckung von der Gen-Schere CRISPR/Cas9.,Die 2 Frauen bekommen den Nobelpreis für die Erfindung der Gen-Schere CRISPR.,5.0,n,9,uid_apa_test_5,r3_pid_apa201
"""Mit der Impfung ist der Anfang für den Sieg gegen die Pandemie eingeleitet"", sagte Bundeskanzler Sebastian Kurz.",Die Impfung gegen das Corona-Virus hat in Österreich am 27. Dezember begonnen. Mit der Impfung ist der Anfang für den Sieg gegen die Pandemie eingeleitet. Das sagte der österreichische Bundeskanzler Sebastian Kurz.,"Deshalb hat die Regierung die Impfungen gegen das Corona-Virus verordnet. Mit den Impfungen ist der Anfang von dem Sieg gegen die Corona-Pandemie eingeleitet, sagte Bundeskanzler Sebastian Kurz.",2.0,n,5,uid_apa_test_393,r3_pid_apa181
Am Freitag haben für rund 450.000 Schüler in Wien und Niederösterreich die Semesterferien begonnen.,Für 450.000 Schüler in Wien und Niederösterreich hat am Freitag die Schule ausgemacht.,Am Freitag haben in Österreich für 450.000 Kinder und Jugendliche die Semesterferien begonnen.,5.0,n,0,uid_apa_test_496,r3_pid_apa13
Am Mittwoch in der Früh waren nur noch ungefähr 3.000 Menschen mit dem Corona-Virus erkrankt.,"Am Mittwoch in der Früh waren nur noch 3.000 Menschen in Österreich am Corona-Virus krank. Das heißt, die Zahl sank weiterhin. Das Corona-Virus ist ein Virus. Es macht viele Menschen krank.",Am Mittwoch waren nur noch etwa 3.000 Menschen im Spital wegen Corona.,6.0,n,19,uid_apa_test_193,r3_pid_apa149
"Am Mittwoch hat der Iran bekanntgegeben, dass er teilweise aus dem Atom-Abkommen aussteigt.","Am Mittwoch ist bekannt geworden, dass der Iran teilweise aus dem Atom-Abkommen aussteigt.","Am Mittwoch hat der Iran bekanntgegeben, dass man sich teilweise aus dem Atom-Vertrag zurückzieht.",5.0,y,1,uid_apa_test_425,r3_pid_apa31
Das russische Parlament hat eine Änderung der Verfassung beschlossen.,Das russische Parlament hat eine Änderung an der Verfassung beschlossen.,Das russische Parlament hat die Verfassung geändert.,5.0,y,3,uid_apa_test_416,r3_pid_apa37
Dabei wurde er von einem weiteren umstürzenden Baum getroffen und getötet.,Bei einem Unwetter in Österreich ist ein 22 Jahre alter Mann von einem umgestürzten Baum getroffen und getötet worden. Der Unfall ereignete sich am Dienstag in der Stadt Feldbach in der Steiermark.,Der Mann wurde dann von einem weiteren umstürzenden Baum getroffen. Dadurch kam der Mann ums Leben.,2.0,n,16,uid_apa_test_671,r3_pid_apa254
Im Tiroler Ort Kitzbühel hat am Sonntag ein 25-jährige Mann 5 Menschen getötet.,Im Ort Kitzbühel im Bundesland Tirol hat am Sonntag ein Mann 5 Menschen getötet. Der Mann ist 25 Jahre alt. Er hat die Menschen mit einem Messer erstochen.,Im Ort Kitzbühel hat am Sonntag ein 25 Jahre alter Mann andere Menschen getötet. Dabei tötete er 5 Menschen.,6.0,y,9,uid_apa_test_33,r3_pid_apa161
Die 2 Frauen bekommen den Nobelpreis für die Entwicklung der sogenannten Gen-Schere CRISPR/Cas9.,Die 2 Frauen haben die sogenannte Gen-Schere CRISPR/Cas9 entwickelt. Sie hat das Potential die Medizin und die Landwirtschaft zu verändern.,Die 2 Frauen haben eine Schere für Erbgut entwickelt. Damit können Wissenschaftler das Erbgut von Tieren und Pflanzen verändern.,2.0,y,1,uid_apa_test_5,r3_pid_apa281
"Die EU kritisiert, dass in China die Volksgruppe der Uiguren stark benachteiligt wird.","Die EU-Regierung kritisiert, dass in China die Uiguren stark benachteiligt werden.","Die EU kritisiert China dafür, dass in China die Minderheit der Uiguren stark unterdrückt wird.",5.0,y,4,uid_apa_test_153,r3_pid_apa30
"Die ÖVP hat es mit 20,43 Prozent der Stimmen auf den 2. Platz geschafft.",Die ÖVP hat rund 20 Prozent der Stimmen bekommen. Sie ist somit die zweitstärkste Partei geworden.,"Die Volkspartei hat es mit 20,43 Prozent auf den 2. Platz geschafft.",2.0,y,4,uid_apa_test_116,r3_pid_apa226
Am Mittwoch in der Früh waren nur noch ungefähr 3.000 Menschen mit dem Corona-Virus erkrankt.,"Am Mittwoch gab es nur noch rund 3.000 Corona-Infizierte in Österreich. Das heißt, es gibt weniger Menschen mit dem Virus in Österreich als noch vor einem Tag.",In Österreich sind in der Früh am Mittwoch nur noch ungefähr 3.000 Menschen mit dem Corona-Virus erkrankt.,2.0,y,10,uid_apa_test_193,r3_pid_apa116
"Die österreichischen Haushalte sparten laut vorläufigen Zahlen 31,9 Milliarden Euro.","Im Jahr 2019 haben die österreichischen Haushalte 31,9 Milliarden Euro gespart. Das teilte das Statistische Zentralamt mit.",Im Jahr 2019 hatten die Österreicher fast 32 Milliarden Euro an Ersparnissen. Das ergab sich aus vorläufigen Zahlen.,2.0,y,1,uid_apa_test_367,r3_pid_apa258
Am Freitag beginnen die Massentests in Wien und in den Bundesländern Vorarlberg und Tirol.,Am Freitag beginnen die Massentests in Wien.,Am Freitag starten in Wien die Massentests.,5.0,y,0,uid_apa_test_123,r3_pid_apa266
Am Dienstag hat es in Österreich einen weiteren Rückgang bei den am Corona-Virus erkrankten Menschen gegeben.,Am Dienstag ist in Österreich die Zahl der Corona-Kranken wieder zurückgegangen.,Am Dienstag hat es in Österreich einen Rückgang bei den Corona-Kranken gegeben. Es sind weniger Menschen am Corona-Virus erkrankt als am Montag. Das teilte die AGES am Dienstag mit.,2.0,n,18,uid_apa_test_462,r3_pid_apa62
Dabei wurde er von einem weiteren umstürzenden Baum getroffen und getötet.,Dabei wurde er von einem anderen Baum getroffen und getötet.,Beim Unfall wurde er von einem anderen umstürzenden Baum getroffen. Er wurde getötet.,6.0,y,3,uid_apa_test_671,r3_pid_apa61
"Allerdings sagen einige Geheimdienste aus dem Ausland, dass das BVT nicht genug macht, um seine geheime Arbeit zu schützen.","Allerdings sagen andere Geheimdienste: BVT macht nicht genug, um die Arbeit geheim zu halten.","Das BVT muss alles so gut beschützen, damit keiner weiß, was es genau tut.",5.0,y,0,uid_apa_test_599,r3_pid_apa275
"Die ÖVP hat es mit 20,43 Prozent der Stimmen auf den 2. Platz geschafft.","Die Partei ""Die ÖVP"" hat mit 20,4 Prozent die 2.",Die ÖVP hat es auf den 2. Platz geschafft.,5.0,n,1,uid_apa_test_116,r3_pid_apa286
Das Windrad in Lichtenegg steht Besuchern offen und kann von April bis September am Wochenende besichtigt werden.,Das Windrad in Lichtenegg steht Besuchern offen. Es kann von April bis September besichtigt werden. Die Besuche sind nur an den Wochenenden möglich.,Am Wochenende können Besucher das Windrad besichtigen. Das Windrad steht Besuchern auch von April bis September am Wochenende offen.,6.0,y,4,uid_apa_test_622,r3_pid_apa188
Am 11. September 2001 flogen Terroristen mit 2 Flugzeugen absichtlich in die 2 Hochhäuser des World Trade Center.,Das World Trade Center ist ein Gebäude-Komplex in New York in den USA. Im September 2001 gab es dort einen Terror-Anschlag.,Am 11. September 2001 flogen 2 Flugzeuge absichtlich ins World Trade Center in den USA. Durch den Zusammenstoß brachen die Türme zusammen. Rund 3.000 Menschen starben.,2.0,n,5,uid_apa_test_374,r3_pid_apa46
Am Freitag haben für rund 450.000 Schüler in Wien und Niederösterreich die Semesterferien begonnen.,"Am Freitag haben die Semesterferien für rund 450.000 Schüler in Wien und Niederösterreich begonnen. Das heißt, die Schüler haben rund 6 Wochen Ferien. Das Semester ist zu Ende und das nächste Semester fängt am 18. Februar 2020 an.",In Wien und Niederösterreich begann am Freitag das Semester-Ende. Damit haben für fast 450.000 Schüler in den beiden Bundesländern die Semester-Ferien begonnen.,2.0,n,16,uid_apa_test_496,r3_pid_apa120
Am Donnerstag ist ein Mann in Kärnten von einer Kuh schwer verletzt worden.,Am Donnerstag wurde ein Mann von einer Kuh in Kärnten schwer verletzt. Es passierte in der Gemeinde Bad Eisenkappel im Bezirk Völkermarkt.,Ein Mann in Kärnten ist am Donnerstag von einer Kuh verletzt worden.,2.0,n,10,uid_apa_test_438,r3_pid_apa126
Als erster Mensch in den USA bekam die Krankenschwester Sandra Lindsay die Impfung.,"Die Krankenschwester Sandra Lindsay war die erste Person in den USA, die die Corona-Impfung bekam.","Sie war die erste Person in den USA, die sich impfen ließ. Sie hieß Sandra Lindsay. Sie ist eine Krankenschwester. Sie bekam die erste Impfung in den USA.",6.0,n,13,uid_apa_test_50,r3_pid_apa25
"Die EU kritisiert, dass in China die Volksgruppe der Uiguren stark benachteiligt wird.",Die EU kritisiert China sehr. Denn die Volksgruppe der Uiguren lebt unter sehr schlechten Bedingungen.,"Von der EU gibt es eine scharfe Kritik an China, weil dort die Volksgruppe der Uiguren stark benachteiligt wird.",2.0,y,4,uid_apa_test_153,r3_pid_apa53
"3.639 Menschen befinden sich wegen dem Corona-Virus derzeit im Spital, 701 davon auf einer Intensiv-Station.",3.639 Menschen sind im Spital wegen dem Corona-Virus. 701 davon liegen auf der Intensiv-Station.,3.639 Menschen befinden sich wegen dem Corona-Virus im Spital. 701 Menschen liegen auf der Intensiv-Station.,2.0,y,1,uid_apa_test_737,r3_pid_apa260
Ende Mai hatten 45.000 Arbeitslose wieder einen Job gefunden.,Zum Beispiel hat Ende Mai eine große Gruppe von Arbeitslosen einen neuen Job gefunden. Das waren 45.000 Menschen.,Anfang Juni haben aber wieder 45.000 Arbeitslose wieder einen Job gefunden.,2.0,y,7,uid_apa_test_125,r3_pid_apa187
Das Fracht-Schiff hatte vor über einem Jahr mitten im Atlantischen Ozean technische Probleme und konnte nicht mehr weiterfahren.,Das Schiff war am 28. September 2019 von der Insel Madeira im Atlantik gestartet. Dann gab es aber technische Probleme und das Schiff konnte nicht mehr weiterfahren.,Das Schiff lag mehr als ein Jahr auf dem Meer. Das Schiff lag auf dem Meer und konnte nicht mehr fahren. Das Schiff war mitten auf dem Ozean kaputt.,2.0,n,2,uid_apa_test_525,r3_pid_apa237
"Am Mittwoch hat der Iran bekanntgegeben, dass er teilweise aus dem Atom-Abkommen aussteigt.","Am Mittwoch erklärte der Iran, dass er aus dem Atom-Abkommen aussteigen will. Der Iran will nur noch einen Teil davon befolgen.","Am Mittwoch hat Iran mitgeteilt, dass er teilweise aus dem Atom-Abkommen aussteigt. Das Atom-Abkommen ist ein Vertrag mit vielen Ländern. Sie wollen, dass der Iran keine Atom-Waffen mehr macht.",6.0,n,8,uid_apa_test_425,r3_pid_apa211
Derzeit sind 4.456 Menschen in Österreich am Corona-Virus erkrankt.,Derzeit sind in Österreich 4.456 Menschen am Corona-Virus erkrankt.,"In Österreich gibt es 4.449 Menschen, die am Corona-Virus erkrankt sind.",5.0,y,2,uid_apa_test_625,r3_pid_apa210
Der 65. Eurovision Song Contest soll vom 12. bis 16. Mai in der Stadt Rotterdam in den Niederlanden stattfinden.,Der Eurovision Song Contest findet in diesem Jahr in der Stadt Rotterdam in den Niederlanden statt. Der Song Contest beginnt am 12. Mai und endet am 16. Mai.,Der Eurovision Song Contest findet in den Niederlanden statt. Der Song Contest soll vom 12. bis 16. Mai stattfinden. Die Stadt Rotterdam ist der Veranstaltungsort.,6.0,y,3,uid_apa_test_696,r3_pid_apa75
"Die ÖVP hat es mit 20,43 Prozent der Stimmen auf den 2. Platz geschafft.","Die ÖVP hat es auf den 2. Platz geschafft. Sie bekam 20,43 Prozent der Stimmen. Das ist nicht so viel wie die Grünen. Sie bekamen mehr Stimmen als die ÖVP.","Die ÖVP kam nur auf Platz 2. Sie bekam 20,43 Prozent der Stimmen.",6.0,n,17,uid_apa_test_116,r3_pid_apa183
"Die österreichischen Haushalte sparten laut vorläufigen Zahlen 31,9 Milliarden Euro.","Die Österreicher sparten laut vorläufigen Zahlen 31,9 Milliarden Euro.",Die Menschen in Österreich haben im Jahr 2019 viel weniger Geld verbraucht als in den Jahren davor.,5.0,n,8,uid_apa_test_367,r3_pid_apa82
Das Windrad in Lichtenegg steht Besuchern offen und kann von April bis September am Wochenende besichtigt werden.,Die Windräder in Lichtenegg in Niederösterreich kann man sogar besuchen.,Das Windrad in Lichtenegg kann man besichtigen.,5.0,y,3,uid_apa_test_622,r3_pid_apa104
Es stammt vom italienischen Künstler Leonardo da Vinci und ist rund 500 Jahre alt.,Es ist ein bekanntes Bild aus Italien vom Künstler Leonardo da Vinci. Das Bild ist rund 500 Jahre alt.,Es stammt vom italienischen Künstler Leonardo da Vinci. Leonardo da Vinci war im 16. Jahrhundert Künstler.,2.0,n,3,uid_apa_test_46,r3_pid_apa41
"Am 4. Juni 1989 tötete die chinesische Armee viele Menschen, die am Tiananmen-Platz in Peking für mehr Demokratie demonstriert haben.",Am 4. Juni starben beim Massaker auf dem Tiananmen-Platz in Peking in China viele Menschen.,Am Tiananmen-Platz in Peking wurde am 4. Juni 1989 für mehr Demokratie demonstriert.,5.0,n,2,uid_apa_test_32,r3_pid_apa186
"Die österreichischen Haushalte sparten laut vorläufigen Zahlen 31,9 Milliarden Euro.","Die österreichischen Haushalte haben 31,9 Milliarden Euro gespart. Das sagt die Statistik Austria.","Die Haushalte in Österreich sparten 31,9 Milliarden Euro. Das wissen wir nach den vorläufigen Zahlen.",6.0,y,2,uid_apa_test_367,r3_pid_apa133
Der 65. Eurovision Song Contest soll vom 12. bis 16. Mai in der Stadt Rotterdam in den Niederlanden stattfinden.,Der Eurovision Song Contest soll im Mai stattfinden.,Der Eurovision Song Contest findet von 12. bis 16. Mai statt.,5.0,y,3,uid_apa_test_696,r3_pid_apa280
"2019 waren 6 Kinder unter den Todesopfern, während im Jahr 2018 kein Kind beim Zu-Fuß-Gehen im Straßenverkehr starb.","Im Jahr 2019 waren unter den Toten in Österreich auch 6 Kinder, die als Fußgänger auf den Straßen unterwegs waren. Im Jahr 2018 war kein Kind als Fußgänger bei einem Unfall gestorben.","Im Jahr 2019 starben 6 Kinder, die zu Fuß gingen, im Straßen-Verkehr. Im Jahr 2018 starb kein Kind.",2.0,y,14,uid_apa_test_710,r3_pid_apa16
Dadurch ist Thiem bereits für das Halbfinale qualifiziert.,Nun ist Thiem auch für das Halbfinale qualifiziert. Man nennt das auch ein Freilos.,Deshalb ist Thiem bereits für das Halbfinale qualifiziert.,5.0,n,6,uid_apa_test_311,r3_pid_apa153
"Besonders stark regnete und hagelte es in Oberösterreich, dort waren 65 Feuerwehren mit fast 1.000 Leuten im Einsatz.",In Oberösterreich regnete und hagelte es sehr stark. Deshalb waren 65 Feuerwehren mit fast 1.000 Leuten im Einsatz.,In Oberösterreich waren 65 Feuerwehren mit fast 1.000 Menschen im Einsatz. Dort regnete es und hagelte besonders stark.,2.0,y,0,uid_apa_test_612,r3_pid_apa57
"Generell empfiehlt die Regierung, Freunde und Bekannte derzeit nicht mehr zu treffen.",Generell soll man Freunde und Bekannte derzeit nicht mehr treffen.,"Das heißt, man sollte keine Freunde mehr treffen und auch keine Feiern veranstalten.",2.0,y,3,uid_apa_test_138,r3_pid_apa132
"""Mit der Impfung ist der Anfang für den Sieg gegen die Pandemie eingeleitet"", sagte Bundeskanzler Sebastian Kurz.","""Jetzt wird die Impfung gegen das Virus gestartet. Damit ist der Kampf gegen die Pandemie eröffnet"", sagte Sebastian Kurz.",Die Impfungen gegen das Corona-Virus sind gut. Mit diesen Impfungen kann man das Corona-Virus bekämpfen.,5.0,n,4,uid_apa_test_393,r3_pid_apa213
Das Windrad in Lichtenegg steht Besuchern offen und kann von April bis September am Wochenende besichtigt werden.,Das Windrad steht in Lichtenegg in der Steiermark. Man kann es besichtigen.,Das Windrad kann ab April an den Wochenenden von April bis September besichtigt werden.,2.0,n,2,uid_apa_test_622,r3_pid_apa197
"2019 waren 6 Kinder unter den Todesopfern, während im Jahr 2018 kein Kind beim Zu-Fuß-Gehen im Straßenverkehr starb.",2019 sind 6 Kinder beim Zu-Fuß-Gehen gestorben. Im Jahr 2018 war kein Kind beim Zu-Fuß-Gehen gestorben.,Im Jahr 2019 sind in Österreich 6 Kinder beim Zu-Fuß-Gehen im Straßen-Verkehr gestorben.,5.0,n,3,uid_apa_test_710,r3_pid_apa3
"Dabei soll geprüft werden, ob die WHO etwas falsch gemacht hat.","Dabei soll auch geprüft werden, ob die WHO etwas falsch gemacht hat.","Es geht darum, ob die WHO Fehler gemacht hat und ob sie bei der Gefahr des Corona-Virus die Länder richtig informiert hat.",2.0,n,10,uid_apa_test_408,r3_pid_apa83
"3.639 Menschen befinden sich wegen dem Corona-Virus derzeit im Spital, 701 davon auf einer Intensiv-Station.",3.639 Menschen sind derzeit wegen dem Corona-Virus im Spital.,Es gibt 3.658 Menschen wegen dem Corona-Virus im Spital.,5.0,y,0,uid_apa_test_737,r3_pid_apa200
"Als Opposition gelten alle Parteien, die im Parlament vertreten sind, aber nicht der Regierung angehören.","Opposition nennt man im Parlament alle Parteien, die der Regierung nicht angehören. Alle Parlamentsparteien außer der Regierungspartei nennt man Opposition.","Die Opposition sind alle Parteien, die im Parlament vertreten sind. Allerdings sind sie nicht in der Regierung vertreten.",2.0,y,2,uid_apa_test_0,r3_pid_apa106
Dann kamen die falschen Polizisten zu den älteren Menschen nach Hause und holten das Geld ab.,Die falschen Polizisten sind dann zu den Menschen gegangen und haben das Geld abgeholt.,Die Polizei fährt dann zu den älteren Menschen nach Hause. Sie nimmt den Menschen die Gold-Münzen ab.,5.0,n,3,uid_apa_test_722,r3_pid_apa205
Am 7. September startet im Osten von Österreich das neue Schuljahr.,"Am 7. September beginnt in Österreich wieder der Schul-Tag. Das gilt aber nur im Osten von Österreich. In Wien, Wien-Umgebung und Niederösterreich beginnt das Schul-Jahr am 7. September. In allen anderen Bundesländern gilt das am 10. September.","Am 7. September startet im Osten von Österreich das neue Schul-Jahr. Das heißt, in den Schulen in Wien und in den Bundesländern Burgenland, Kärnten und Steiermark wird wieder gelernt.",6.0,n,8,uid_apa_test_734,r3_pid_apa223
Es stammt vom italienischen Künstler Leonardo da Vinci und ist rund 500 Jahre alt.,Das Bild ist rund 500 Jahre alt. Es stammt vom berühmten Künstler Leonardo da Vinci.,Das Bild ist rund 500 Jahre alt und stammt von Leonardo da Vinci aus Italien. Er war ein berühmter Künstler in der Renaissance.,6.0,y,8,uid_apa_test_46,r3_pid_apa5
"Allerdings sagen einige Geheimdienste aus dem Ausland, dass das BVT nicht genug macht, um seine geheime Arbeit zu schützen.","Aber einige Geheimdienste aus anderen Ländern sagen, dass das BVT nicht genug macht, um seine geheime Arbeit zu schützen.","Allerdings sagen manche Geheim-Dienste aus dem Ausland, dass das BVT nicht genug macht, um seine geheime Arbeit zu schützen. Sie behaupten, dass die Geheim-Daten vom BVT im Internet gefunden wurden.",2.0,n,11,uid_apa_test_599,r3_pid_apa204
"Am 4. Juni 1989 tötete die chinesische Armee viele Menschen, die am Tiananmen-Platz in Peking für mehr Demokratie demonstriert haben.","Am 4. Juni 1989 erschoss die chinesische Armee Menschen, die für mehr Demokratie demonstrierten. Die Proteste fanden am Tiananmen-Platz statt.",Am 4. Juni 1989 demonstrierten Menschen in Peking für Demokratie. Die chinesische Armee schoss dann auf die Demonstranten. Es starben viele Menschen.,6.0,y,2,uid_apa_test_32,r3_pid_apa111
Bei den Buben wurden neben Paul auch gerne die Namen David und Jakob gewählt.,"Bei den Buben sind die Namen Paul, David und Jakob besonders beliebt.","Im Jahr 2019 waren die beliebtesten Namen für Buben Paul, David und Jakob. Das sind Namen, die schon in früheren Jahren oft verwendet wurden.",2.0,n,12,uid_apa_test_423,r3_pid_apa146
Am 11. September 2001 flogen Terroristen mit 2 Flugzeugen absichtlich in die 2 Hochhäuser des World Trade Center.,Am 11. September 2001 flogen Terroristen 2 Flugzeuge in die 2 Türme des World Trade Center.,Am 11. September 2001 stürzten 2 Flugzeuge in die Hochhäuser vom World Trade Center in New York.,5.0,y,1,uid_apa_test_374,r3_pid_apa95
Der 65. Eurovision Song Contest soll vom 12. bis 16. Mai in der Stadt Rotterdam in den Niederlanden stattfinden.,Die Stadt Rotterdam in den Niederlanden will den Eurovision Song Contest 2020 ausrichten. Das ist das größte Musik-Event in Europa. Der Wettbewerb soll vom 12. bis 16. Mai stattfinden.,In den Niederlanden findet jedes Jahr das Finale vom Eurovision Song Contest statt. Dieses Jahr ist es in der Stadt Rotterdam. Der Song Contest wird vom 12. bis zum 16. Mai sein.,2.0,y,3,uid_apa_test_696,r3_pid_apa43
Am Montag hat das Elefanten-Mädchen Kibali im Wiener Tiergarten Schönbrunn seinen ersten Geburtstag gefeiert.,Die Elefanten-Tochter Kibali vom Tiergarten Schönbrunn feierte am Montag ihren 1. Geburtstag.,In Schönbrunn hat das Elefanten-Mädchen Kibali seinen ersten Geburtstag gefeiert.,5.0,y,2,uid_apa_test_761,r3_pid_apa66
"Generell empfiehlt die Regierung, Freunde und Bekannte derzeit nicht mehr zu treffen.",Die Regierung empfiehlt: Man sollte die Freunde und Bekannten derzeit nicht mehr treffen.,Man sollte Freunde und Bekannte nicht treffen. Das sagt die Regierung.,6.0,y,2,uid_apa_test_138,r3_pid_apa98
AUA streicht wegen Corona-Virus fast die Hälfte der Italien-Flüge.,AUA ist das größte und bekannteste Flug-Unternehmen in Österreich. Es fliegt Menschen zu vielen verschiedenen Zielen auf der ganzen Welt hin und zurück. Wegen dem Corona-Virus streicht AUA fast die Hälfte von seinen Italien-Flügen.,Wegen dem Corona-Virus fliegt die Fluglinie AUA fast die Hälfte ihrer Italien-Flüge nicht mehr.,2.0,y,20,uid_apa_test_627,r3_pid_apa107
"Generell empfiehlt die Regierung, Freunde und Bekannte derzeit nicht mehr zu treffen.","Die Regierung sagt, es ist besser, wenn man im Moment nicht seine Freunde treffen soll.","Es ist am besten, dass man nicht mehr zu Freunden und Bekannten geht.",5.0,y,2,uid_apa_test_138,r3_pid_apa124
Am Donnerstag ist ein Mann in Kärnten von einer Kuh schwer verletzt worden.,Am Donnerstag wurde ein Mann in Kärnten bei einem Unglück verletzt.,Am Donnerstag ist ein Mann in Kärnten schwer verletzt worden.,5.0,y,1,uid_apa_test_438,r3_pid_apa208
"Der neue Impfstoff von Oxford und AstraZeneca ist nicht ganz so wirksam, er kann aber leichter gelagert werden.",Dieser neue Impfstoff von Oxford ist nicht ganz so gut. Aber man kann ihn leichter lagern.,Es gibt einen neuen Corona-Impfstoff. Dieser wird von Oxford und dem britischen Arzneimittel-Unternehmen AstraZeneca hergestellt. Dieser Corona-Impfstoff ist nicht so wirksam.,5.0,n,5,uid_apa_test_379,r3_pid_apa202
"Besonders stark regnete und hagelte es in Oberösterreich, dort waren 65 Feuerwehren mit fast 1.000 Leuten im Einsatz.",Besonders stark regnete es in Oberösterreich. 65 Feuerwehren waren dort mit insgesamt fast 1.000 Feuerwehren-Leuten im Einsatz. Sie halfen bei den Unwettern.,"In Oberösterreich hagelte es sehr viel. Dort waren 65 Feuer-Wehren mit insgesamt 1.000 Leuten dabei. Sie halfen den Menschen, die von den Hagelschlägen und von den Stark-Regen betroffen waren.",6.0,y,7,uid_apa_test_612,r3_pid_apa103
"""Mit der Impfung ist der Anfang für den Sieg gegen die Pandemie eingeleitet"", sagte Bundeskanzler Sebastian Kurz.","""Mit der Impfung ist der Anfang für den Sieg gegen die Pandemie eingeleitet"", sagte Bundeskanzler Sebastian Kurz.","Der Anfang vom Ende der Pandemie ist erreicht, sagte Bundeskanzler Sebastian Kurz. Kurz spricht von dem Corona-Impfstoff.",6.0,y,0,uid_apa_test_393,r3_pid_apa297
Auf der ganzen Welt sind schon hunderttausende Menschen von Corona-Virus krank geworden.,Auf der ganzen Welt sind schon viele Millionen Menschen von dem Corona-Virus krank geworden. Der Corona-Virus hat schon auf der ganzen Welt eine grosse Auswirkung.,"Auf der ganzen Welt haben sich hunderttausende Menschen mit dem Corona-Virus angesteckt. Sie haben sich infiziert. Das heißt, sie haben den Corona-Virus in sich. Viele davon sind krank geworden.",6.0,y,4,uid_apa_test_752,r3_pid_apa232
Das russische Parlament hat eine Änderung der Verfassung beschlossen.,Das russische Parlament hat eine Änderung in der Verfassung beschlossen.,In Russland wurde eine Änderung der Verfassung beschlossen. Putin könnte so noch länger als Präsident bleiben.,2.0,n,6,uid_apa_test_416,r3_pid_apa228
2019 lebten demnach 426 Millionen unter 18-Jährige in Konflikt-Gebieten.,2019 waren fast 426 Millionen Kinder unter 18 Jahren im Krieg.,Im Jahr 2019 lebten mehr als 426 Millionen Kinder unter 18 Jahren in Kriegs-Gebieten. Das sind über 426 Millionen junge Menschen.,5.0,y,10,uid_apa_test_143,r3_pid_apa51
"2019 waren 6 Kinder unter den Todesopfern, während im Jahr 2018 kein Kind beim Zu-Fuß-Gehen im Straßenverkehr starb.","2019 waren 6 Kinder bei dem Zu-Fuß-Gehen in den Straßen tödlich verunglückt. Das war anders als im Jahr 2018, als kein Kind beim Gehen in den Straßen starb.",2019 starben dabei 6 Kinder. Im Jahr zuvor starben keine Kinder beim Spazierengehen.,6.0,y,15,uid_apa_test_710,r3_pid_apa289
Derzeit sind 4.456 Menschen in Österreich am Corona-Virus erkrankt.,Von dem Corona-Virus sind derzeit rund 4.500 Menschen in Österreich krank.,Derzeit sind 4.500 Menschen in Österreich mit dem Corona-Virus krank.,6.0,y,1,uid_apa_test_625,r3_pid_apa119
"Auch spazieren gehen darf man nur alleine oder mit den Menschen, mit denen man zusammen lebt.","Auch spazieren gehen darf man nur alleine oder mit den Menschen, mit denen man zuhause lebt. Dafür gibt es keine Ausnahmen.","Man darf nur mit sich selbst oder mit den Menschen, mit denen man zusammen lebt. Zum Beispiel mit den Eltern oder Geschwistern.",6.0,y,1,uid_apa_test_653,r3_pid_apa50
Am 11. September 2001 flogen Terroristen mit 2 Flugzeugen absichtlich in die 2 Hochhäuser des World Trade Center.,Am 11. September 2001 wurden 2 Hoch-Häuser vom Terror angreift. Das World Trade Center in New York wurde mit 2 Flugzeugen bombardiert. Dadurch fielen die Hochhäuser und viele Menschen starben.,Am 11. September 2001 flogen Flugzeuge in 2 Hochhäuser des World Trade Center. 2 Terroristen steuerten diese Flugzeuge absichtlich hinein.,6.0,y,10,uid_apa_test_374,r3_pid_apa182
"Auch spazieren gehen darf man nur alleine oder mit den Menschen, mit denen man zusammen lebt.","Man darf nur alleine oder mit den Menschen spazieren gehen, mit denen man im gleichen Haushalt lebt.","Man darf spazieren gehen. Aber man darf das nur alleine oder mit den Menschen machen, mit denen man zusammen wohnt.",5.0,y,3,uid_apa_test_653,r3_pid_apa199
Am Mittwoch hat es um 8.30 Uhr in der Gegend von Admont in der Steiermark ein Erdbeben gegeben.,Am Mittwoch gab es in der Steiermark ein Erdbeben. Dieses Erdbeben hat am Mittwoch am Vormittag bei der Stadt Admont in der Steiermark stattgefunden.,Am Mittwoch hat es in Admont in der Steiermark ein Erdbeben gegeben.,5.0,n,12,uid_apa_test_654,r3_pid_apa192
Bei den Buben wurden neben Paul auch gerne die Namen David und Jakob gewählt.,Dafür wurden bei den Jungen der Namen David und Jakob auch sehr beliebt.,David und Jakob sind auch sehr beliebte Namen.,6.0,y,5,uid_apa_test_423,r3_pid_apa28
Am Donnerstag ist ein Mann in Kärnten von einer Kuh schwer verletzt worden.,Am Donnerstag wurde ein Mann von einer Kuh in Kärnten verletzt. Die Kuh hat den Mann ins Gesicht gebissen. Der Mann ist schwer verletzt worden.,Am Donnerstag wurde in Kärnten ein Mann von einer Kuh verletzt. Die Kuh trat dem Mann mit dem Huf. Er wurde dadurch schwer verletzt.,6.0,n,1,uid_apa_test_438,r3_pid_apa68
