original,simplification1,simplification2,question,options,answer,orig_id,simp_pair_id
Innenminister Nehammer zeigte sich sehr besorgt und kündigte Hilfe für die Opfer an.,"Innen-Minister Nehammer zeigte sich besorgt und versprach Hilfe für die Opfer. Der Mann ist ein Mann, der sich sehr um die Umwelt sorgt.",Innenminister Nehammer zeigte sich sehr besorgt. Er kündigte Hilfe für die Opfer an.,5,n,10,uid_apa_test_292,r3_pid_apa70
"Auch spazieren gehen darf man nur alleine oder mit den Menschen, mit denen man zusammen lebt.","Auch spazieren gehen darf man nur alleine oder mit den Menschen, mit denen man zuhause lebt. Dafür gibt es keine Ausnahmen.","Man darf nur mit sich selbst oder mit den Menschen, mit denen man zusammen lebt. Zum Beispiel mit den Eltern oder Geschwistern.",6,y,1,uid_apa_test_653,r3_pid_apa50
Es stammt vom italienischen Künstler Leonardo da Vinci und ist rund 500 Jahre alt.,"Das Bild ""Mona Lisa"" von Leonardo da Vinci ist 500 Jahre alt.",Das Bild ist rund 500 Jahre alt. Es stammt vom italienischen Künstler Leonardo da Vinci.,5,y,3,uid_apa_test_46,r3_pid_apa42
Am Mittwoch in der Früh waren nur noch ungefähr 3.000 Menschen mit dem Corona-Virus erkrankt.,"Am Mittwoch in der Früh waren nur noch 3.000 Menschen in Österreich am Corona-Virus krank. Das heißt, die Zahl sank weiterhin. Das Corona-Virus ist ein Virus. Es macht viele Menschen krank.",Am Mittwoch waren nur noch etwa 3.000 Menschen im Spital wegen Corona.,6,n,19,uid_apa_test_193,r3_pid_apa149
Am Dienstag hat es in Österreich einen weiteren Rückgang bei den am Corona-Virus erkrankten Menschen gegeben.,Am Dienstag ist in Österreich die Zahl der Corona-Kranken wieder zurückgegangen.,Am Dienstag hat es in Österreich einen Rückgang bei den Corona-Kranken gegeben. Es sind weniger Menschen am Corona-Virus erkrankt als am Montag. Das teilte die AGES am Dienstag mit.,2,n,18,uid_apa_test_462,r3_pid_apa62
Dabei wurden auch Geschäfte zerstört und Polizei-Autos in Brand gesetzt.,Viele Geschäfte wurden zerstört und Polizei-Autos in Brand gesetzt.,Bei den Ausschreitungen wurden auch Geschäfte zerstört. Die Polizei-Autos wurden auch in Brand gesetzt.,6,y,5,uid_apa_test_245,r3_pid_apa137
Am Donnerstag ist ein Mann in Kärnten von einer Kuh schwer verletzt worden.,Am Donnerstag wurde ein Mann von einer Kuh in Kärnten schwer verletzt. Es passierte in der Gemeinde Bad Eisenkappel im Bezirk Völkermarkt.,Ein Mann in Kärnten ist am Donnerstag von einer Kuh verletzt worden.,2,n,10,uid_apa_test_438,r3_pid_apa126
Am Freitag beginnen die Massentests in Wien und in den Bundesländern Vorarlberg und Tirol.,Am Freitag starten in Wien die Massentests.,Am Freitag beginnen die Massentests in Wien.,5,y,0,uid_apa_test_123,r3_pid_apa266
Im Tiroler Ort Kitzbühel hat am Sonntag ein 25-jährige Mann 5 Menschen getötet.,Am Sonntag hat in der Gemeinde Kitzbühel in Tirol ein 25 Jahre alter Mann 5 Menschen getötet.,In der Stadt Kitzbühel im Bundesland Tirol hat am Sonntag in der Nacht ein Mann 5 Menschen umgebracht.,2,n,1,uid_apa_test_33,r3_pid_apa170
Am Freitag haben für rund 450.000 Schüler in Wien und Niederösterreich die Semesterferien begonnen.,Am Freitag haben in Österreich für 450.000 Kinder und Jugendliche die Semesterferien begonnen.,Für 450.000 Schüler in Wien und Niederösterreich hat am Freitag die Schule ausgemacht.,5,n,0,uid_apa_test_496,r3_pid_apa13
"2019 waren 6 Kinder unter den Todesopfern, während im Jahr 2018 kein Kind beim Zu-Fuß-Gehen im Straßenverkehr starb.",Im Jahr 2019 sind in Österreich 6 Kinder beim Zu-Fuß-Gehen im Straßen-Verkehr gestorben.,2019 sind 6 Kinder beim Zu-Fuß-Gehen gestorben. Im Jahr 2018 war kein Kind beim Zu-Fuß-Gehen gestorben.,5,n,3,uid_apa_test_710,r3_pid_apa3
"Ende September gab es noch 295.000 Kurzarbeiter, im Frühjahr waren es sogar 1,3 Millionen.","Im September gab es 295.000 Menschen, die in Kurz-Arbeit waren. Im Frühling waren es sogar 1,3 Millionen.","Ende September waren in Österreich noch rund 295.000 Menschen in Kurz-Arbeit. Im Frühjahr waren es fast 1,3 Millionen.",2,y,1,uid_apa_test_448,r3_pid_apa1
Als erster Mensch in den USA bekam die Krankenschwester Sandra Lindsay die Impfung.,Die Krankenschwester Sandra Lindsay bekam als erster Mensch in den USA den Corona-Impfstoff.,"Die Krankenschwester Sandra Lindsay wurde am Dienstag in den USA als erste Person geimpft. Man nennt sie auch die ""Impf-Queen"".",5,n,7,uid_apa_test_50,r3_pid_apa110
Am Mittwoch hat es um 8.30 Uhr in der Gegend von Admont in der Steiermark ein Erdbeben gegeben.,Am Mittwoch gab es in der Steiermark ein Erdbeben. Dieses Erdbeben hat am Mittwoch am Vormittag bei der Stadt Admont in der Steiermark stattgefunden.,Am Mittwoch hat es in Admont in der Steiermark ein Erdbeben gegeben.,5,n,12,uid_apa_test_654,r3_pid_apa192
"Generell empfiehlt die Regierung, Freunde und Bekannte derzeit nicht mehr zu treffen.",Man sollte Freunde und Bekannte nicht treffen. Das sagt die Regierung.,Die Regierung empfiehlt: Man sollte die Freunde und Bekannten derzeit nicht mehr treffen.,6,y,2,uid_apa_test_138,r3_pid_apa98
Die 2 Frauen bekommen den Nobelpreis für die Entwicklung der sogenannten Gen-Schere CRISPR/Cas9.,Die 2 Frauen haben die sogenannte Gen-Schere CRISPR/Cas9 entwickelt. Sie hat das Potential die Medizin und die Landwirtschaft zu verändern.,Die 2 Frauen haben eine Schere für Erbgut entwickelt. Damit können Wissenschaftler das Erbgut von Tieren und Pflanzen verändern.,2,y,1,uid_apa_test_5,r3_pid_apa281
"Besonders stark regnete und hagelte es in Oberösterreich, dort waren 65 Feuerwehren mit fast 1.000 Leuten im Einsatz.",Besonders stark regnete es in Oberösterreich. 65 Feuerwehren waren dort mit insgesamt fast 1.000 Feuerwehren-Leuten im Einsatz. Sie halfen bei den Unwettern.,"In Oberösterreich hagelte es sehr viel. Dort waren 65 Feuer-Wehren mit insgesamt 1.000 Leuten dabei. Sie halfen den Menschen, die von den Hagelschlägen und von den Stark-Regen betroffen waren.",6,y,7,uid_apa_test_612,r3_pid_apa103
"Die EU kritisiert, dass in China die Volksgruppe der Uiguren stark benachteiligt wird.","Die EU kritisiert, dass der Staat China die Uiguren benachteiligt. Die Uiguren sind eine bestimmte Volksgruppe.",China behandelt die Uiguren schlecht. Sie haben keinen gleichen Status wie die restlichen Menschen in China.,6,y,0,uid_apa_test_153,r3_pid_apa6
"Am 4. Juni 1989 tötete die chinesische Armee viele Menschen, die am Tiananmen-Platz in Peking für mehr Demokratie demonstriert haben.",Am Tiananmen-Platz in Peking wurde am 4. Juni 1989 für mehr Demokratie demonstriert.,Am 4. Juni starben beim Massaker auf dem Tiananmen-Platz in Peking in China viele Menschen.,5,n,2,uid_apa_test_32,r3_pid_apa186
Am Montag hat das Elefanten-Mädchen Kibali im Wiener Tiergarten Schönbrunn seinen ersten Geburtstag gefeiert.,Am Montag hat das Elefanten-Mädchen Kibali im Tiergarten Schönbrunn seinen ersten Geburtstag gefeiert. Sie wohnt mit der 42 Jahre alten Mama Temi und der 40 Jahre alten Tante Voi Nam zusammen.,Am Montag ist Elefanten-Mädchen Kibali ein Jahr alt geworden.,2,n,22,uid_apa_test_761,r3_pid_apa221
Das russische Parlament hat eine Änderung der Verfassung beschlossen.,"Das russische Parlament beschloss eine Änderung von der Verfassung. Das heißt, die Verfassung wird etwas geändert.",In Russland ist die Verfassung geändert worden. Das hat das russische Parlament beschlossen.,6,y,3,uid_apa_test_416,r3_pid_apa80
Am Freitag beginnen die Massentests in Wien und in den Bundesländern Vorarlberg und Tirol.,Am Freitag beginnen die Massen-Tests in Österreich. Sie sollen in Wien und in den Bundesländern Vorarlberg und Tirol beginnen.,"In Wien, Vorarlberg und in Tirol gibt es am Freitag Massentests. Man will so mehrere hunderttausend Menschen testen. Das Ziel ist es, Infizierte Menschen mit dem Corona-Virus zu finden und zu isolieren. Dadurch sollen die Infektionen gestoppt werden.",2,y,19,uid_apa_test_123,r3_pid_apa238
"Der neue Impfstoff von Oxford und AstraZeneca ist nicht ganz so wirksam, er kann aber leichter gelagert werden.","Der Impfstoff kann leichter gelagert werden, als der Impfstoff von BioNTech. Allerdings wirkt dieser Impfstoff nicht so gut gegen die Corona-Virus-Variante, die sich gerade in Großbritannien verbreitet hat.",Der Impfstoff von AstraZeneca und Oxford ist aber nicht so wirksam wie der von Biontech und Pfizer. Er kann aber leichter gelagert werden.,2,n,5,uid_apa_test_379,r3_pid_apa236
Das Fracht-Schiff hatte vor über einem Jahr mitten im Atlantischen Ozean technische Probleme und konnte nicht mehr weiterfahren.,Das Schiff hatte vor über einem Jahr im Atlantischen Ozean Probleme.,Das Schiff hatte vor einem Jahr Probleme und konnte nicht mehr fahren.,5,n,1,uid_apa_test_525,r3_pid_apa105
"Tankstellen und kleine Geschäfte auf Bahnhöfen und Flughäfen sind Ausnahmen, sie dürfen weiterhin auch nach 19 Uhr offen haben.",Tankstellen dürfen länger offen haben. Das gilt auch für kleine Geschäfte auf Bahnhöfen oder Flughäfen.,"Zum Beispiel gibt es Tankstellen, kleine Geschäfte auf Bahnhöfen und auf Flughäfen, die auch nach 19 Uhr geöffnet sein dürfen.",2,y,5,uid_apa_test_217,r3_pid_apa12
"Die EU kritisiert, dass in China die Volksgruppe der Uiguren stark benachteiligt wird.","Die EU-Regierung kritisiert, dass in China die Uiguren stark benachteiligt werden.","Die EU kritisiert China dafür, dass in China die Minderheit der Uiguren stark unterdrückt wird.",5,y,4,uid_apa_test_153,r3_pid_apa30
Am Dienstag hat es in Österreich einen weiteren Rückgang bei den am Corona-Virus erkrankten Menschen gegeben.,"Auch in Österreich gibt es im Moment weniger Menschen, die an dem Corona-Virus erkrankt sind.","In Österreich gibt es immer mehr Menschen, die vom Corona-Virus geheilt sind.",5,y,3,uid_apa_test_462,r3_pid_apa84
Auf der ganzen Welt sind schon hunderttausende Menschen von Corona-Virus krank geworden.,"Auf der ganzen Welt haben sich hunderttausende Menschen mit dem Corona-Virus angesteckt. Sie haben sich infiziert. Das heißt, sie haben den Corona-Virus in sich. Viele davon sind krank geworden.",Auf der ganzen Welt sind schon viele Millionen Menschen von dem Corona-Virus krank geworden. Der Corona-Virus hat schon auf der ganzen Welt eine grosse Auswirkung.,6,y,4,uid_apa_test_752,r3_pid_apa232
AUA streicht wegen Corona-Virus fast die Hälfte der Italien-Flüge.,Wegen dem Corona-Virus fliegt die Fluglinie AUA fast die Hälfte ihrer Italien-Flüge nicht mehr.,AUA ist das größte und bekannteste Flug-Unternehmen in Österreich. Es fliegt Menschen zu vielen verschiedenen Zielen auf der ganzen Welt hin und zurück. Wegen dem Corona-Virus streicht AUA fast die Hälfte von seinen Italien-Flügen.,2,y,20,uid_apa_test_627,r3_pid_apa107
Als erster Mensch in den USA bekam die Krankenschwester Sandra Lindsay die Impfung.,In den USA bekam die Krankenschwester Sandra Lindsay die erste Impfung gegen den Corona-Virus.,Als erster Mensch in den USA bekam die Krankenschwester Sandra Lindsay am Montag eine Impfung gegen das Coronavirus.,2,y,4,uid_apa_test_50,r3_pid_apa18
Dann kamen die falschen Polizisten zu den älteren Menschen nach Hause und holten das Geld ab.,Die Polizei fährt dann zu den älteren Menschen nach Hause. Sie nimmt den Menschen die Gold-Münzen ab.,Die falschen Polizisten sind dann zu den Menschen gegangen und haben das Geld abgeholt.,5,n,3,uid_apa_test_722,r3_pid_apa205
Innenminister Nehammer zeigte sich sehr besorgt und kündigte Hilfe für die Opfer an.,Die Regierung will den Opfern helfen. Das sagte Innenminister Karl Nehammer.,"Innenminister Nehammer hat gesagt, dass die Lage sehr ernst ist. Er hat auch angekündigt, dass für die Opfer viel Hilfe kommen wird.",2,y,11,uid_apa_test_292,r3_pid_apa173
"Da die ÖVP und die FPÖ nun nicht mehr zusammenarbeiten, hat sich die ÖVP nun anders entschieden.","Da die ÖVP und die FPÖ nicht mehr zusammenarbeiten, gibt es nun eine andere Entscheidung.",Die ÖVP-Politiker arbeiten nicht mehr mit der FPÖ zusammen.,5,n,6,uid_apa_test_305,r3_pid_apa262
"Die EU kritisiert, dass in China die Volksgruppe der Uiguren stark benachteiligt wird.","Von der EU gibt es eine scharfe Kritik an China, weil dort die Volksgruppe der Uiguren stark benachteiligt wird.",Die EU kritisiert China sehr. Denn die Volksgruppe der Uiguren lebt unter sehr schlechten Bedingungen.,2,y,4,uid_apa_test_153,r3_pid_apa53
Am 11. September 2001 flogen Terroristen mit 2 Flugzeugen absichtlich in die 2 Hochhäuser des World Trade Center.,Am 11. September 2001 flogen 2 Flugzeuge absichtlich ins World Trade Center in den USA. Durch den Zusammenstoß brachen die Türme zusammen. Rund 3.000 Menschen starben.,Das World Trade Center ist ein Gebäude-Komplex in New York in den USA. Im September 2001 gab es dort einen Terror-Anschlag.,2,n,5,uid_apa_test_374,r3_pid_apa46
Ende Mai hatten 45.000 Arbeitslose wieder einen Job gefunden.,Anfang Juni haben aber wieder 45.000 Arbeitslose wieder einen Job gefunden.,Zum Beispiel hat Ende Mai eine große Gruppe von Arbeitslosen einen neuen Job gefunden. Das waren 45.000 Menschen.,2,y,7,uid_apa_test_125,r3_pid_apa187
"Dabei soll geprüft werden, ob die WHO etwas falsch gemacht hat.","Dabei soll auch untersucht werden, ob die WHO etwas falsch gemacht hat.","Man kann überprüfen, ob die WHO beim Kampf gegen den Corona-Virus etwas falsch gemacht hat. Das nennt man Überprüfung.",5,y,7,uid_apa_test_408,r3_pid_apa151
2019 lebten demnach 426 Millionen unter 18-Jährige in Konflikt-Gebieten.,"2019 lebten rund 426 Millionen Kinder und Jugendliche in Gebieten, die im Konflikt sind. Das bedeutet sie sind in Gefahr, weil es in diesen Ländern Krieg und Gewalt gibt.","2019 lebten 426 Millionen Kinder und Jugendliche in Konflikt-Gebieten. Das sind Kinder, die in Kriegen leben.",6,y,13,uid_apa_test_143,r3_pid_apa269
Am Freitag beginnen die Massentests in Wien und in den Bundesländern Vorarlberg und Tirol.,Die Massen-Tests in Wien und in den Bundes-Ländern Vorarlberg und Tirol beginnen am Freitag.,Am Freitag beginnen die Massen-Tests in Wien und in Tirol. In den Ländern Vorarlberg und Wien muss sich jeder untersuchen lassen.,6,y,7,uid_apa_test_123,r3_pid_apa117
Am Freitag haben für rund 450.000 Schüler in Wien und Niederösterreich die Semesterferien begonnen.,Am Freitag haben in Wien und in Niederösterreich die Semesterferien begonnen. Das betrifft rund 450.000 Schüler. Die Ferien dauern bis zum 1. September.,Am Freitag sind für 450.000 Schüler im Bundesland Wien und in Niederösterreich die Semester-Ferien angefangen.,6,n,8,uid_apa_test_496,r3_pid_apa248
Auf der ganzen Welt sind schon hunderttausende Menschen von Corona-Virus krank geworden.,Von dem Corona-Virus sind schon viele Menschen krank.,Wegen dem Corona-Virus sind hunderttausende Menschen auf der Welt krank.,5,y,2,uid_apa_test_752,r3_pid_apa220
"Die österreichischen Haushalte sparten laut vorläufigen Zahlen 31,9 Milliarden Euro.","Die Haushalte in Österreich sparten 31,9 Milliarden Euro. Das wissen wir nach den vorläufigen Zahlen.","Die österreichischen Haushalte haben 31,9 Milliarden Euro gespart. Das sagt die Statistik Austria.",6,y,2,uid_apa_test_367,r3_pid_apa133
"Generell empfiehlt die Regierung, Freunde und Bekannte derzeit nicht mehr zu treffen.","Die Regierung sagt, es ist besser, wenn man im Moment nicht seine Freunde treffen soll.","Es ist am besten, dass man nicht mehr zu Freunden und Bekannten geht.",5,y,2,uid_apa_test_138,r3_pid_apa124
Der Präsident von China Xi Jinping besuchte mit einer Maske und einem weißen Kittel ein Krankenhaus in Peking.,In China besuchte der Präsident Xi Jinping ein Krankenhaus. Er trug eine Maske und einen Kittel.,Der Präsident von China Xi Jinping besuchte Patienten in einem Krankenhaus.,5,n,5,uid_apa_test_649,r3_pid_apa293
"2019 waren 6 Kinder unter den Todesopfern, während im Jahr 2018 kein Kind beim Zu-Fuß-Gehen im Straßenverkehr starb.",2019 starben dabei 6 Kinder. Im Jahr zuvor starben keine Kinder beim Spazierengehen.,"2019 waren 6 Kinder bei dem Zu-Fuß-Gehen in den Straßen tödlich verunglückt. Das war anders als im Jahr 2018, als kein Kind beim Gehen in den Straßen starb.",6,y,15,uid_apa_test_710,r3_pid_apa289
Am Donnerstag ist ein Mann in Kärnten von einer Kuh schwer verletzt worden.,Am Donnerstag wurde ein Mann von einer Kuh in Kärnten verletzt. Die Kuh hat den Mann ins Gesicht gebissen. Der Mann ist schwer verletzt worden.,Am Donnerstag wurde in Kärnten ein Mann von einer Kuh verletzt. Die Kuh trat dem Mann mit dem Huf. Er wurde dadurch schwer verletzt.,6,n,1,uid_apa_test_438,r3_pid_apa68
"Dabei soll geprüft werden, ob die WHO etwas falsch gemacht hat.","Es soll geprüft werden, ob die WHO sich geirrt hat.","Dafür soll geprüft werden, ob die WHO richtig oder falsch handelte. Die WHO ist eine internationale Organisation, die Gesundheitsprobleme bekämpft.",6,n,10,uid_apa_test_408,r3_pid_apa139
Am 22. Juni hat das Geparden-Weibchen Afra im Wiener Tiergarten Schönbrunn 4 Geparden-Babys auf die Welt gebracht.,Am 22. Juni sind im Wiener Tiergarten Schönbrunn 4 Gepard-Babys auf die Welt gekommen. Die Gepard-Mutter nennt man Afra. Im Tiergarten Schönbrunn in Wien sind 4 Gepard-Babys auf die Welt gekommen. Die Mutter nennt man Afra.,Im Tiergarten Schönbrunn in Wien hat am 22. Juni das Weibchen Afra 4 Geparden-Babys auf die Welt gebracht.,5,y,18,uid_apa_test_250,r3_pid_apa249
Am Mittwoch in der Früh waren nur noch ungefähr 3.000 Menschen mit dem Corona-Virus erkrankt.,"Die meisten Menschen, die mit dem Corona-Virus krank sind, sind am Mittwoch wieder gesund geworden.",Am Mittwoch in der Früh waren nur noch ungefähr 3.000 Menschen in Österreich wegen dem Corona-Virus im Spital.,5,n,3,uid_apa_test_193,r3_pid_apa65
"Die österreichischen Haushalte sparten laut vorläufigen Zahlen 31,9 Milliarden Euro.",Im Jahr 2019 hatten die Österreicher fast 32 Milliarden Euro an Ersparnissen. Das ergab sich aus vorläufigen Zahlen.,"Im Jahr 2019 haben die österreichischen Haushalte 31,9 Milliarden Euro gespart. Das teilte das Statistische Zentralamt mit.",2,y,1,uid_apa_test_367,r3_pid_apa258
Das Fracht-Schiff hatte vor über einem Jahr mitten im Atlantischen Ozean technische Probleme und konnte nicht mehr weiterfahren.,Das Schiff war am 28. September 2019 von der Insel Madeira im Atlantik gestartet. Dann gab es aber technische Probleme und das Schiff konnte nicht mehr weiterfahren.,Das Schiff lag mehr als ein Jahr auf dem Meer. Das Schiff lag auf dem Meer und konnte nicht mehr fahren. Das Schiff war mitten auf dem Ozean kaputt.,2,n,2,uid_apa_test_525,r3_pid_apa237
Dabei wurden auch Geschäfte zerstört und Polizei-Autos in Brand gesetzt.,Bei diesem Streit wurden auch Geschäfte zerstört.,Dabei wurden auch Polizei-Autos abgebrannt und Geschäfte zerstört.,5,n,1,uid_apa_test_245,r3_pid_apa85
Am 11. September 2001 flogen Terroristen mit 2 Flugzeugen absichtlich in die 2 Hochhäuser des World Trade Center.,Am 11. September 2001 flogen Flugzeuge in 2 Hochhäuser des World Trade Center. 2 Terroristen steuerten diese Flugzeuge absichtlich hinein.,Am 11. September 2001 wurden 2 Hoch-Häuser vom Terror angreift. Das World Trade Center in New York wurde mit 2 Flugzeugen bombardiert. Dadurch fielen die Hochhäuser und viele Menschen starben.,6,y,10,uid_apa_test_374,r3_pid_apa182
Derzeit sind 4.456 Menschen in Österreich am Corona-Virus erkrankt.,Derzeit sind in Österreich 4.456 Menschen am Corona-Virus erkrankt.,"In Österreich gibt es 4.449 Menschen, die am Corona-Virus erkrankt sind.",5,y,2,uid_apa_test_625,r3_pid_apa210
"Die ÖVP findet das Verbot unfair für die Bauern, die Glyphosat verwenden.","Die ÖVP findet das Verbot unfair, weil viele Bauern das Unkraut-vernichtungsmittel Glyphosat verwenden.","Die ÖVP sagt, dass es unfair ist, dass Bauern, die Glyphosat verwenden, Probleme bekommen.",2,y,1,uid_apa_test_446,r3_pid_apa48
"Der neue Impfstoff von Oxford und AstraZeneca ist nicht ganz so wirksam, er kann aber leichter gelagert werden.",Der Impfstoff von Oxford und AstraZeneca wirkt nicht so gut wie der Impfstoff von Pfizer. Der Impfstoff von Oxford ist aber leichter zu lagern.,"Der neue Impfstoff ist nicht so wirksam wie der Impfstoff von Pfizer/BioNTech. Doch er kann leichter gelagert werden. Das heißt, man muss den Impfstoff nicht so lange kühlen.",6,y,4,uid_apa_test_379,r3_pid_apa157
Ende Mai hatten 45.000 Arbeitslose wieder einen Job gefunden.,Im Mai konnten 45.000 Arbeitslose wieder einen Job finden.,Ende Mai hatte 45.000 Arbeitslose einen neuen Job gefunden.,6,y,0,uid_apa_test_125,r3_pid_apa136
Dadurch ist Thiem bereits für das Halbfinale qualifiziert.,"Dadurch ist Thiem schon für das Halbfinale qualifiziert. Das heißt, er wird auch im Halbfinale spielen.",Dadurch hat Dominic Thiem jetzt schon das Halbfinale erreicht.,6,y,7,uid_apa_test_311,r3_pid_apa143
Bei den Buben wurden neben Paul auch gerne die Namen David und Jakob gewählt.,David und Jakob sind auch sehr beliebte Namen.,Dafür wurden bei den Jungen der Namen David und Jakob auch sehr beliebt.,6,y,5,uid_apa_test_423,r3_pid_apa28
Dann kamen die falschen Polizisten zu den älteren Menschen nach Hause und holten das Geld ab.,"Die Bande bestahl ältere Menschen zu Hause. Sie verkleideten sich als Polizisten, klingelten bei älteren Menschen und sagten, dass ein Einbruch stattgefunden habe. Dann kamen sie zu den älteren Menschen nach Hause und holten das Geld ab.","Es klingelte an der Haustür von den älteren Menschen. Draußen standen zwei falsche Polizisten. Sie erzählten den älteren Menschen, dass sie Geld von ihnen brauchen. Dann holten die falschen Polizisten das Geld von den älteren Menschen ab.",2,n,0,uid_apa_test_722,r3_pid_apa156
"""Mit der Impfung ist der Anfang für den Sieg gegen die Pandemie eingeleitet"", sagte Bundeskanzler Sebastian Kurz.","Deshalb hat die Regierung die Impfungen gegen das Corona-Virus verordnet. Mit den Impfungen ist der Anfang von dem Sieg gegen die Corona-Pandemie eingeleitet, sagte Bundeskanzler Sebastian Kurz.",Die Impfung gegen das Corona-Virus hat in Österreich am 27. Dezember begonnen. Mit der Impfung ist der Anfang für den Sieg gegen die Pandemie eingeleitet. Das sagte der österreichische Bundeskanzler Sebastian Kurz.,2,n,5,uid_apa_test_393,r3_pid_apa181
Dadurch ist Thiem bereits für das Halbfinale qualifiziert.,Deshalb ist Thiem bereits für das Halbfinale qualifiziert.,Nun ist Thiem auch für das Halbfinale qualifiziert. Man nennt das auch ein Freilos.,5,n,6,uid_apa_test_311,r3_pid_apa153
Das russische Parlament hat eine Änderung der Verfassung beschlossen.,In Russland hat das Parlament die Verfassung geändert.,Das russische Parlament hat die Verfassung geändert.,3,y,1,uid_apa_test_416,r3_pid_apa239
Dann kamen die falschen Polizisten zu den älteren Menschen nach Hause und holten das Geld ab.,Dann kamen die falschen Polizisten zu den älteren Menschen. Sie haben dann das Geld von den Menschen genommen.,Die falschen Polizisten sind dann zu den Menschen gegangen und haben das Geld abgeholt.,3,y,4,uid_apa_test_722,r3_pid_apa294
"Die ÖVP findet das Verbot unfair für die Bauern, die Glyphosat verwenden.","Die ÖVP sagt, dass es unfair ist, dass Bauern, die Glyphosat verwenden, Probleme bekommen.",Die ÖVP sagt: Die Bauern müssen aber nicht auf Glyphosat verzichten. Das sagt die ÖVP.,1,y,1,uid_apa_test_446,r3_pid_apa274
"Als Opposition gelten alle Parteien, die im Parlament vertreten sind, aber nicht der Regierung angehören.",Die Regierung ist die stärkste Partei. Die anderen Parteien sind die Opposition.,"Die Opposition sind alle Parteien, die im Parlament vertreten sind. Allerdings sind sie nicht in der Regierung vertreten.",1,n,6,uid_apa_test_0,r3_pid_apa123
Ende Mai hatten 45.000 Arbeitslose wieder einen Job gefunden.,Im Mai haben 45.000 Menschen wieder einen Job bekommen.,Im Mai bekamen wieder 45.000 Menschen einen neuen Job.,3,y,0,uid_apa_test_125,r3_pid_apa233
"""Mit der Impfung ist der Anfang für den Sieg gegen die Pandemie eingeleitet"", sagte Bundeskanzler Sebastian Kurz.",Bundes-Kanzler Sebastian Kurz sagt: Das Virus ist noch nicht ganz weg. Deshalb braucht man noch eine Impfung. Das ist aber der Anfang vom Ende der Krankheit.,"Deshalb hat die Regierung die Impfungen gegen das Corona-Virus verordnet. Mit den Impfungen ist der Anfang von dem Sieg gegen die Corona-Pandemie eingeleitet, sagte Bundeskanzler Sebastian Kurz.",1,y,1,uid_apa_test_393,r3_pid_apa20
Am Dienstag hat es in Österreich einen weiteren Rückgang bei den am Corona-Virus erkrankten Menschen gegeben.,Viele Menschen sind krank. Das sagt man Corona-Virus. Das Virus hat auch viele Leute in Österreich krank gemacht. Am Dienstag ist aber eine gute Nachricht. Es ist nicht mehr so viele Menschen krank.,Am Dienstag ist in Österreich die Zahl der Corona-Kranken wieder zurückgegangen.,1,y,22,uid_apa_test_462,r3_pid_apa141
"Generell empfiehlt die Regierung, Freunde und Bekannte derzeit nicht mehr zu treffen.","Die Regierung sagt, man sollte jetzt auch nicht zu Freunden oder Bekannten gehen.",Man sollte Freunde und Bekannte nicht treffen. Das sagt die Regierung.,4,y,2,uid_apa_test_138,r3_pid_apa29
"2019 waren 6 Kinder unter den Todesopfern, während im Jahr 2018 kein Kind beim Zu-Fuß-Gehen im Straßenverkehr starb.",Im Jahr 2019 starben 6 Kinder. Im Jahr 2018 gab es bei Kindern im Straßen-Verkehr kein Unfall-Todesfall.,2019 waren 6 Kinder beim Zu-Fuß-Gehen. Sie sind im Straßen-Verkehr gestorben. 2018 starben keine Kinder.,4,y,2,uid_apa_test_710,r3_pid_apa64
"Tankstellen und kleine Geschäfte auf Bahnhöfen und Flughäfen sind Ausnahmen, sie dürfen weiterhin auch nach 19 Uhr offen haben.",Tankstellen und Läden am Bahnhof und am Flughafen bleiben auf. Die anderen Läden müssen aber ab 19 Uhr zu machen.,Bahnhöfe und Flughäfen haben Ausnahmen. Dort darf man auch später noch tanken oder etwas kaufen.,1,n,5,uid_apa_test_217,r3_pid_apa134
Dabei wurden auch Geschäfte zerstört und Polizei-Autos in Brand gesetzt.,Dabei sind auch Geschäfte kaputt gegangen. Und es gab auch Angriffe auf die Polizei.,Bei diesem Streit wurden auch Geschäfte zerstört.,3,n,7,uid_apa_test_245,r3_pid_apa247
Dadurch ist Thiem bereits für das Halbfinale qualifiziert.,Thiem gewinnt das Tennis-Spiel. So ist er im Halb-Finale.,Dadurch ist Thiem sicher im Halb-Finale.,1,y,3,uid_apa_test_311,r3_pid_apa131
Das Fracht-Schiff hatte vor über einem Jahr mitten im Atlantischen Ozean technische Probleme und konnte nicht mehr weiterfahren.,Das Schiff war vor über einem Jahr auf dem Atlantischen Ozean. Dann bekam das Schiff technische Probleme. So konnte das Schiff nicht mehr fahren.,Das Fracht-Schiff hatte vor über einem Jahr technische Probleme. Deshalb konnte es nicht mehr weiterfahren.,4,y,9,uid_apa_test_525,r3_pid_apa174
"Generell empfiehlt die Regierung, Freunde und Bekannte derzeit nicht mehr zu treffen.",Generell soll man Freunde und Bekannte derzeit nicht mehr treffen.,Die Regierung sagt auch: Man soll sich jetzt nicht mehr mit Freunden treffen.,1,n,3,uid_apa_test_138,r3_pid_apa240
AUA streicht wegen Corona-Virus fast die Hälfte der Italien-Flüge.,Italien-Flüge mit der Fluglinie AUA werden jetzt viel weniger.,Die Fluglinie AUA fliegt nicht mehr so oft nach Italien.,3,y,1,uid_apa_test_627,r3_pid_apa285
