original,simplification1,simplification2,question,options,answer,orig_id,simp_pair_id
"Am 4. Juni 1989 tötete die chinesische Armee viele Menschen, die am Tiananmen-Platz in Peking für mehr Demokratie demonstriert haben.","Am 4. Juni 1989 erschoss die chinesische Armee Menschen, die für mehr Demokratie demonstrierten. Die Proteste fanden am Tiananmen-Platz statt.",Am 4. Juni 1989. Die chinesische Armee hat dann viele Menschen getötet. Diese Menschen waren auf dem Tiananmen-Platz in Peking. Sie demonstrierten für mehr Demokratie.,4,y,5,uid_apa_test_32,r3_pid_apa21
Am Montag hat das Elefanten-Mädchen Kibali im Wiener Tiergarten Schönbrunn seinen ersten Geburtstag gefeiert.,Kibali ist ein Elefanten-Mädchen. Am Montag hat Kibali einen Geburtstag gefeiert. Kibali ist im Wiener Tiergarten Schönbrunn zuhause.,Das Elefanten-Mädchen Kibali ist ein Jahr alt. Es feierte am Montag seinen ersten Geburtstag. Das Elefanten-Mädchen lebt im Wiener Tiergarten Schönbrunn.,4,y,3,uid_apa_test_761,r3_pid_apa73
"Ende September gab es noch 295.000 Kurzarbeiter, im Frühjahr waren es sogar 1,3 Millionen.","Im Frühjahr gab es mehr als 1,3 Millionen Menschen, die wegen Corona in Kurz-Arbeit waren.","Im September gab es noch 295.000 Kurz-Arbeiter. Im Frühjahr waren es 1,3 Millionen.",3,n,2,uid_apa_test_448,r3_pid_apa71
AUA streicht wegen Corona-Virus fast die Hälfte der Italien-Flüge.,AUA fliegt jetzt weniger nach Italien. Wegen dem Corona-Virus. AUA streicht fast die Hälfte der Flüge nach Italien.,AUA muss Flüge nach Italien streichen. Das macht die Fluggesellschaft wegen dem Corona-Virus. Sie streicht fast die Hälfte von den Flügen.,4,y,3,uid_apa_test_627,r3_pid_apa255
Im Tiroler Ort Kitzbühel hat am Sonntag ein 25-jährige Mann 5 Menschen getötet.,Im Ort Kitzbühel im Bundesland Tirol hat am Sonntag ein Mann 5 Menschen getötet. Der Mann ist 25 Jahre alt. Er hat die Menschen mit einem Messer erstochen.,Im Ort Kitzbühel in Tirol. Am Sonntag hat ein Mann 5 Menschen getötet. Der Mann war 25 Jahre alt.,4,n,9,uid_apa_test_33,r3_pid_apa78
Die 2 Frauen bekommen den Nobelpreis für die Entwicklung der sogenannten Gen-Schere CRISPR/Cas9.,Die 2 Frauen haben eine Schere für Erbgut entwickelt. Damit können Wissenschaftler das Erbgut von Tieren und Pflanzen verändern.,Die 2 Frauen bekommen den Preis für eine Erfindung. Es heißt CRISPR/Cas9. Das ist eine neue Art von Gen-Schere.,1,n,0,uid_apa_test_5,r3_pid_apa172
Ende Mai hatten 45.000 Arbeitslose wieder einen Job gefunden.,Im Mai haben 45.000 Menschen wieder einen Job bekommen.,Im Mai bekamen wieder 45.000 Menschen einen neuen Job.,3,y,0,uid_apa_test_125,r3_pid_apa233
"Am Mittwoch hat der Iran bekanntgegeben, dass er teilweise aus dem Atom-Abkommen aussteigt.","Am Mittwoch ist bekannt geworden, dass der Iran teilweise aus dem Atom-Abkommen aussteigt.",Am Mittwoch hat sich der Iran vom Atom-Abkommen zurückgezogen.,3,n,4,uid_apa_test_425,r3_pid_apa299
Der 65. Eurovision Song Contest soll vom 12. bis 16. Mai in der Stadt Rotterdam in den Niederlanden stattfinden.,Am 12. Mai ist in Rotterdam in den Niederlanden der Eurovision Song Contest.,Der Eurovision Song Contest findet von 12. bis 16. Mai statt.,3,n,2,uid_apa_test_696,r3_pid_apa55
"Da die ÖVP und die FPÖ nun nicht mehr zusammenarbeiten, hat sich die ÖVP nun anders entschieden.",Aber die ÖVP und die FPÖ wollen nicht mehr zusammenarbeiten. Deshalb hat sich die ÖVP jetzt anders entschieden.,Die FPÖ und die ÖVP arbeiten nicht mehr zusammen. Deswegen hat die ÖVP sich die Regierungspartei SPÖ ausgesucht.,1,n,0,uid_apa_test_305,r3_pid_apa47
"2019 waren 6 Kinder unter den Todesopfern, während im Jahr 2018 kein Kind beim Zu-Fuß-Gehen im Straßenverkehr starb.","Im Jahr 2019 starben 6 Kinder, die zu Fuß gingen, im Straßen-Verkehr. Im Jahr 2018 starb kein Kind.",Im Jahr 2019 starben 6 Kinder. Im Jahr davor starb gar kein Kind.,1,n,5,uid_apa_test_710,r3_pid_apa144
"""Mit der Impfung ist der Anfang für den Sieg gegen die Pandemie eingeleitet"", sagte Bundeskanzler Sebastian Kurz.","Deshalb hat die Regierung die Impfungen gegen das Corona-Virus verordnet. Mit den Impfungen ist der Anfang von dem Sieg gegen die Corona-Pandemie eingeleitet, sagte Bundeskanzler Sebastian Kurz.",Bundes-Kanzler Sebastian Kurz sagt: Das Virus ist noch nicht ganz weg. Deshalb braucht man noch eine Impfung. Das ist aber der Anfang vom Ende der Krankheit.,1,y,1,uid_apa_test_393,r3_pid_apa20
Das russische Parlament hat eine Änderung der Verfassung beschlossen.,In Russland hat das Parlament die Verfassung geändert. Das hat Russlands Präsident Wladimir Putin gemacht.,Das russische Parlament hat eine Änderung in der Verfassung beschlossen.,1,n,5,uid_apa_test_416,r3_pid_apa268
"Die österreichischen Haushalte sparten laut vorläufigen Zahlen 31,9 Milliarden Euro.",Die Österreicher sparten im 1. Halbjahr 2019 viel Geld. Das hat die Statistik Austria berichtet.,Die Menschen in Österreich haben viel Geld gespart. Das sind 31 Milliarden Euro.,1,n,2,uid_apa_test_367,r3_pid_apa203
Die 2 Frauen bekommen den Nobelpreis für die Entwicklung der sogenannten Gen-Schere CRISPR/Cas9.,Die 2 Frauen bekommen den Preis für die Gen-Schere.,Die 2 Frauen bekommen den Nobelpreis für die Erfindung der Gen-Schere CRISPR.,3,n,3,uid_apa_test_5,r3_pid_apa219
Dann kamen die falschen Polizisten zu den älteren Menschen nach Hause und holten das Geld ab.,Dann kamen die falschen Polizisten zu den älteren Menschen. Sie haben dann das Geld von den Menschen genommen.,Die falschen Polizisten sind dann zu den Menschen gegangen und haben das Geld abgeholt.,3,y,4,uid_apa_test_722,r3_pid_apa294
Es stammt vom italienischen Künstler Leonardo da Vinci und ist rund 500 Jahre alt.,Es ist 500 Jahre alt. Das Bild hat der italienische Künstler Leonardo da Vinci gemacht. Er war ein berühmter Maler.,Das Bild ist rund 500 Jahre alt. Es stammt vom berühmten Künstler Leonardo da Vinci.,4,y,5,uid_apa_test_46,r3_pid_apa178
"Am Mittwoch hat der Iran bekanntgegeben, dass er teilweise aus dem Atom-Abkommen aussteigt.","Am Mittwoch erklärte der Iran, dass er aus dem Atom-Abkommen aussteigen will. Der Iran will nur noch einen Teil davon befolgen.",Der Iran will aus dem Atom-Abkommen aussteigen. Das hat der Iran am Mittwoch gesagt.,4,n,7,uid_apa_test_425,r3_pid_apa298
Das russische Parlament hat eine Änderung der Verfassung beschlossen.,Das russische Parlament hat eine Verfassung geändert. Das Parlament ist die wichtigste Organisation im Land. Es hat die Macht in Russland.,In Russland ist die Verfassung geändert worden. Das hat das russische Parlament beschlossen.,4,n,8,uid_apa_test_416,r3_pid_apa230
Das Windrad in Lichtenegg steht Besuchern offen und kann von April bis September am Wochenende besichtigt werden.,Das Windrad ist aber für die Menschen zugänglich. Man kann es von April bis September besuchen.,Das Windrad in Lichtenegg kann man auch von April bis September besichtigen.,3,y,4,uid_apa_test_622,r3_pid_apa135
"Generell empfiehlt die Regierung, Freunde und Bekannte derzeit nicht mehr zu treffen.",Man sollte Freunde und Bekannte nicht treffen. Das sagt die Regierung.,"Die Regierung sagt, man sollte jetzt auch nicht zu Freunden oder Bekannten gehen.",4,y,2,uid_apa_test_138,r3_pid_apa29
"Die ÖVP findet das Verbot unfair für die Bauern, die Glyphosat verwenden.","Die ÖVP findet das Verbot unfair. Sie meint, dass viele Bauern damit viel Geld verlieren. Denn sie verwenden Glyphosat.","Die ÖVP findet das Verbot von Glyphosat unfair. Denn die Bauern brauchen das Chemikum für ihre Landwirtschaft. Es hilft ihnen nämlich, Unkraut zu zerstören.",4,n,5,uid_apa_test_446,r3_pid_apa169
Als erster Mensch in den USA bekam die Krankenschwester Sandra Lindsay die Impfung.,Die erste Person in den USA hat die Impfung bekommen. Das war eine Krankenschwester. Sie heißt Sandra Lindsay. Sie ist eine von den vielen Menschen in New York.,"In den USA war die Krankenschwester Sandra Lindsay die erste Person, die die Impfung bekam.",4,n,13,uid_apa_test_50,r3_pid_apa88
Bei den Buben wurden neben Paul auch gerne die Namen David und Jakob gewählt.,"Bei den Buben sind die Namen Paul, David und Jakob besonders beliebt.",Viele Jungs heißen Paul. Aber auch David und Jakob sind beliebte Namen.,1,y,0,uid_apa_test_423,r3_pid_apa167
"Ende September gab es noch 295.000 Kurzarbeiter, im Frühjahr waren es sogar 1,3 Millionen.","Es gab jetzt noch 295.000 Kurz-Arbeiter. Im Frühjahr waren es 1,3 Millionen. Das war ein Jahr zuvor.","Ende September gab es noch 295.000 Kurz-Arbeiter. Im Frühjahr waren es sogar 1,3 Millionen. Das heißt, viele mehr als jetzt.",4,y,3,uid_apa_test_448,r3_pid_apa114
"Dabei soll geprüft werden, ob die WHO etwas falsch gemacht hat.","Es soll geprüft werden, ob die WHO sich geirrt hat.","Darauf soll eine neue Untersuchung kommen. Man will dann wissen, ob die WHO etwas falsch gemacht hat.",4,y,7,uid_apa_test_408,r3_pid_apa54
Am Dienstag hat es in Österreich einen weiteren Rückgang bei den am Corona-Virus erkrankten Menschen gegeben.,"In Österreich gibt es immer mehr Menschen, die vom Corona-Virus geheilt sind.",Am Dienstag sind in Österreich wieder weniger Menschen am Corona-Virus erkrankt.,3,y,1,uid_apa_test_462,r3_pid_apa160
2019 lebten demnach 426 Millionen unter 18-Jährige in Konflikt-Gebieten.,"2019 lebten 426 Millionen Kinder und Jugendliche in Konflikt-Gebieten. Das sind Kinder, die in Kriegen leben.","2019 waren es 426 Millionen. Das sind sehr viele Kinder. Sie leben in Gebieten, in denen es Kriege gibt.",4,y,3,uid_apa_test_143,r3_pid_apa90
Es stammt vom italienischen Künstler Leonardo da Vinci und ist rund 500 Jahre alt.,Das Bild ist alt. Es malte Leonardo da Vinci. Er ist ein berühmter Künstler aus Italien.,Es stammt vom italienischen Künstler Leonardo da Vinci. Leonardo da Vinci war im 16. Jahrhundert Künstler.,1,n,0,uid_apa_test_46,r3_pid_apa49
"Die EU kritisiert, dass in China die Volksgruppe der Uiguren stark benachteiligt wird.",Die EU kritisiert China. Das Land behandelt die Volksgruppe der Uiguren sehr ungerecht. Die Uiguren sind eine kleine Volksgruppe.,China behandelt die Uiguren schlecht. Sie haben keinen gleichen Status wie die restlichen Menschen in China.,4,y,3,uid_apa_test_153,r3_pid_apa279
Am 22. Juni hat das Geparden-Weibchen Afra im Wiener Tiergarten Schönbrunn 4 Geparden-Babys auf die Welt gebracht.,Am 22. Juni brachte Afra im Wiener Tiergarten 4 Babys auf die Welt.,Afra hat 4 Geparden-Babys. Das hat sie am 22. Juni im Wiener Tiergarten Schönbrunn gemacht. Afra ist ein Geparden-Weibchen.,4,n,6,uid_apa_test_250,r3_pid_apa251
"Auch spazieren gehen darf man nur alleine oder mit den Menschen, mit denen man zusammen lebt.","Man darf auch nicht mit Freunden oder Bekannten spazieren gehen. Nur mit den Menschen, mit denen man zusammen lebt.","Man darf nur mit sich selbst oder mit den Menschen, mit denen man zusammen lebt. Zum Beispiel mit den Eltern oder Geschwistern.",4,y,3,uid_apa_test_653,r3_pid_apa291
Am 22. Juni hat das Geparden-Weibchen Afra im Wiener Tiergarten Schönbrunn 4 Geparden-Babys auf die Welt gebracht.,Im Tiergarten Schönbrunn in Wien hat am 22. Juni das Weibchen Afra 4 Geparden-Babys auf die Welt gebracht.,Am 22. Juni haben die Geparden-Babys im Tiergarten Schönbrunn das Licht der Welt erblickt. Es sind 2 Jungs und 2 Mädchen.,3,n,3,uid_apa_test_250,r3_pid_apa102
"""Mit der Impfung ist der Anfang für den Sieg gegen die Pandemie eingeleitet"", sagte Bundeskanzler Sebastian Kurz.",Jetzt wird die Impfung gegen die Krankheit Corona geimpft. Damit fängt die Impfung gegen die Krankheit an. Das sagt der Bundeskanzler Sebastian Kurz.,"""Jetzt wird die Impfung gegen das Virus gestartet. Damit ist der Kampf gegen die Pandemie eröffnet"", sagte Sebastian Kurz.",3,y,4,uid_apa_test_393,r3_pid_apa39
"""Lonely Planet"" erstellt jedes Jahr eine Rangliste der besten 10 Städte, Länder und Regionen auf der ganzen Welt.",Jedes Jahr stellt der Lonely-Planet-Reiseführer eine Liste von den besten Reise-Destinationen auf der ganzen Welt zusammen.,"""Lonely Planet"" ist eine Reise-Firma. Sie hat eine Liste mit den besten Länder und Städte gemacht. Die Reise-Firma Lonely Planet sagt: Das sind die besten Länder und Städte.",1,y,12,uid_apa_test_578,r3_pid_apa148
Am Freitag beginnen die Massentests in Wien und in den Bundesländern Vorarlberg und Tirol.,Am Freitag beginnen die Massen-Tests in Wien und in Tirol. In den Ländern Vorarlberg und Wien muss sich jeder untersuchen lassen.,Am Freitag gibt es die Massen-Tests. Sie beginnen in Wien und in den Bundesländern Tirol und Vorarlberg.,4,y,4,uid_apa_test_123,r3_pid_apa10
Am 7. September startet im Osten von Österreich das neue Schuljahr.,Am 7. September startet das neue Schul-Jahr. Es startet dann im Osten von Österreich.,Am 7. September beginnt das neue Schul-Jahr. Es wird dann in Österreich Schul-zeit.,4,n,1,uid_apa_test_734,r3_pid_apa290
"2019 waren 6 Kinder unter den Todesopfern, während im Jahr 2018 kein Kind beim Zu-Fuß-Gehen im Straßenverkehr starb.",2019 waren 6 Kinder beim Zu-Fuß-Gehen. Sie sind im Straßen-Verkehr gestorben. 2018 starben keine Kinder.,Im Jahr 2019 starben 6 Kinder. Im Jahr 2018 gab es bei Kindern im Straßen-Verkehr kein Unfall-Todesfall.,4,y,2,uid_apa_test_710,r3_pid_apa64
"Generell empfiehlt die Regierung, Freunde und Bekannte derzeit nicht mehr zu treffen.","Die Regierung sagt, dass man keine Freunde mehr treffen soll.","Die Regierung sagt, es ist besser, wenn man im Moment nicht seine Freunde treffen soll.",3,y,5,uid_apa_test_138,r3_pid_apa296
"Die österreichischen Haushalte sparten laut vorläufigen Zahlen 31,9 Milliarden Euro.",Die Österreicher haben 2020 weniger Geld ausgegeben. Sie haben 31 Milliarden Euro gespart.,"Die Österreicher sparten laut vorläufigen Zahlen 31,9 Milliarden Euro.",3,n,4,uid_apa_test_367,r3_pid_apa222
Der Präsident von China Xi Jinping besuchte mit einer Maske und einem weißen Kittel ein Krankenhaus in Peking.,Der Präsident von China besuchte ein Krankenhaus. Er hatte eine Maske auf. So hält man sich von dem Virus fern.,Der Präsident von China besuchte ein Krankenhaus in Peking. Er trug eine Maske und einen weißen Kittel. Damit wollte er sich vor dem Corona-Virus schützen.,4,y,5,uid_apa_test_649,r3_pid_apa96
"Am Mittwoch hat der Iran bekanntgegeben, dass er teilweise aus dem Atom-Abkommen aussteigt.",Der Iran will das Atom-Abkommen aufkündigen. Das hat der Iran am Mittwoch gesagt.,"Am Mittwoch hat der Iran eine Nachricht an die Welt geschickt. Er hat bekanntgegeben, dass er aus dem Atom-Abkommen teilweise aussteigt.",1,y,8,uid_apa_test_425,r3_pid_apa243
Als erster Mensch in den USA bekam die Krankenschwester Sandra Lindsay die Impfung.,In den USA bekam die Krankenschwester Sandra Lindsay die erste Impfung gegen den Corona-Virus.,"Die Frau ist eine Krankenschwester. Sie heißt Sandra. Sie ist die erste Frau in den USA, die die Impfung hat.",1,n,6,uid_apa_test_50,r3_pid_apa26
Dadurch ist Thiem bereits für das Halbfinale qualifiziert.,Thiem gewann das Spiel. Deshalb ist Thiem jetzt für das Halbfinale.,Dadurch hat Dominic Thiem jetzt schon das Halbfinale erreicht.,4,y,2,uid_apa_test_311,r3_pid_apa179
"Als Opposition gelten alle Parteien, die im Parlament vertreten sind, aber nicht der Regierung angehören.","Als Opposition nennt man alle Parteien. Sie gehören aber nicht zur Regierung. Die Opposition will aber, dass die Regierung besser wird. Die Opposition will auch, dass die Regierung die Dinge besser macht.","Opposition ist eine Partei, die nicht Regierung ist. Die Opposition verteidigt die Menschen, indem sie der Regierung widerspricht.",4,n,14,uid_apa_test_0,r3_pid_apa19
Derzeit sind 4.456 Menschen in Österreich am Corona-Virus erkrankt.,4.456 Menschen in Österreich sind krank. Sie haben sich mit dem Corona-Virus angesteckt.,Es gibt in Österreich jetzt 4.456 Corona-Kranke.,1,y,6,uid_apa_test_625,r3_pid_apa168
Am Freitag beginnen die Massentests in Wien und in den Bundesländern Vorarlberg und Tirol.,Am Freitag werden die Massentests in Wien und in den Bundesländern Vorarlberg und Tirol starten.,"Am Freitag sollen die Massentests beginnen. In Wien, Vorarlberg und Tirol.",3,y,4,uid_apa_test_123,r3_pid_apa129
Auf der ganzen Welt sind schon hunderttausende Menschen von Corona-Virus krank geworden.,Der Corona-Virus hat sich auf der ganzen Welt schon bei mehr als 100.000 Menschen gezeigt.,"Viele Menschen sind krank. Das ist das Corona-Virus. Es gibt schon 100.000 Menschen, die krank sind.",1,y,1,uid_apa_test_752,r3_pid_apa4
Als erster Mensch in den USA bekam die Krankenschwester Sandra Lindsay die Impfung.,Die Krankenschwester Sandra Lindsay bekam als erster Mensch in den USA den Corona-Impfstoff.,Die erste Frau in den USA ist eine Krankenschwester. Die heißt Sandra Lindsay. Sie bekam die Impfung gegen Corona.,3,n,6,uid_apa_test_50,r3_pid_apa7
Innenminister Nehammer zeigte sich sehr besorgt und kündigte Hilfe für die Opfer an.,Innenminister Nehammer zeigte sich besorgt. Er kündigte Hilfe für die Opfer an.,Innen-Minister Nehammer sagte: Es ist ein sehr schwieriger Moment. Ich bin sehr besorgt. Die Regierung hilft. Die Opfer brauchen Hilfe.,4,y,8,uid_apa_test_292,r3_pid_apa125
"Die EU kritisiert, dass in China die Volksgruppe der Uiguren stark benachteiligt wird.","Die EU findet, dass man in China die Uiguren nicht gut behandelt.","Die EU kritisiert China dafür, dass in China die Minderheit der Uiguren stark unterdrückt wird.",3,y,3,uid_apa_test_153,r3_pid_apa40
Am Montag hat das Elefanten-Mädchen Kibali im Wiener Tiergarten Schönbrunn seinen ersten Geburtstag gefeiert.,Am Montag hat das Elefanten-Mädchen Kibali im Tier-Garten Schönbrunn seinen Geburtstag gefeiert.,In Schönbrunn hat das Elefanten-Mädchen Kibali seinen ersten Geburtstag gefeiert.,3,y,2,uid_apa_test_761,r3_pid_apa130
"Tankstellen und kleine Geschäfte auf Bahnhöfen und Flughäfen sind Ausnahmen, sie dürfen weiterhin auch nach 19 Uhr offen haben.",Bahnhöfe und Flughäfen haben Ausnahmen. Dort darf man auch später noch tanken oder etwas kaufen.,Tankstellen und Läden am Bahnhof und am Flughafen bleiben auf. Die anderen Läden müssen aber ab 19 Uhr zu machen.,1,n,5,uid_apa_test_217,r3_pid_apa134
Am 11. September 2001 flogen Terroristen mit 2 Flugzeugen absichtlich in die 2 Hochhäuser des World Trade Center.,Am 11. September 2001. Es war ein sehr schlimmes Ereignis. Terroristen flogen mit 2 Flugzeugen in die Twin Towers. Das sind die 2 Hoch-Häuser des World Trade Center. Sie flogen absichtlich in die Hoch-Häuser. Das war ein Terror-Anschlag.,Am 11. September 2001 flogen Flugzeuge in 2 Hochhäuser des World Trade Center. 2 Terroristen steuerten diese Flugzeuge absichtlich hinein.,4,y,18,uid_apa_test_374,r3_pid_apa17
Dabei wurde er von einem weiteren umstürzenden Baum getroffen und getötet.,Ein Baum stürzte auf ihn.,Er hat sich bei dem Unfall verletzt. Dann ist er von einem Baum getroffen worden.,3,y,10,uid_apa_test_671,r3_pid_apa177
"Die ÖVP hat es mit 20,43 Prozent der Stimmen auf den 2. Platz geschafft.","Die ÖVP kam nur auf Platz 2. Sie bekam 20,43 Prozent der Stimmen.","Die ÖVP hat 20,43 Prozent der Stimmen. Das hat sie auf den 2. Platz gebracht.",4,y,2,uid_apa_test_116,r3_pid_apa196
2019 lebten demnach 426 Millionen unter 18-Jährige in Konflikt-Gebieten.,Es gibt in der Welt aber auch sehr viele Kriege. Über 400 Millionen Menschen sind unter 18 Jahre alt. Die leben in solchen Kriegs-Länder.,2019 haben über 400 Millionen Kinder in Krisen-Gebieten gelebt.,1,y,15,uid_apa_test_143,r3_pid_apa145
Im Tiroler Ort Kitzbühel hat am Sonntag ein 25-jährige Mann 5 Menschen getötet.,Ein Mann tötete im Tiroler Ort Kitzbühel 5 Menschen.,In Kitzbühel in Tirol hat ein Mann 5 Menschen getötet. Der Mann war 25 Jahre alt.,3,n,7,uid_apa_test_33,r3_pid_apa108
Am Freitag haben für rund 450.000 Schüler in Wien und Niederösterreich die Semesterferien begonnen.,In Wien und in Niederösterreich sind die Schul-Ferien. Sie dauern bis zum 12. Februar.,In Wien und Niederösterreich begann am Freitag das Semester-Ende. Damit haben für fast 450.000 Schüler in den beiden Bundesländern die Semester-Ferien begonnen.,1,n,8,uid_apa_test_496,r3_pid_apa212
"Die ÖVP findet das Verbot unfair für die Bauern, die Glyphosat verwenden.","Die ÖVP findet das Verbot schlecht. Die ÖVP sagt, dass die Bauern das Gift brauchen.","Die ÖVP findet es unfair, dass Bauern kein Glyphosat mehr verwenden dürfen.",3,y,3,uid_apa_test_446,r3_pid_apa38
"Die österreichischen Haushalte sparten laut vorläufigen Zahlen 31,9 Milliarden Euro.",Die Menschen in Österreich sparten 32 Milliarden Euro. Das sagen die Zahlen vom Statistik-Amt.,"Die österreichischen Haushalte haben 31,9 Milliarden Euro gespart. Das sagt die Statistik Austria.",4,y,1,uid_apa_test_367,r3_pid_apa52
Innenminister Nehammer zeigte sich sehr besorgt und kündigte Hilfe für die Opfer an.,Innenminister Nehammer zeigte sich sehr besorgt. Er kündigte Hilfe für die Opfer an.,"Der Innen-Minister sagte, er ist sehr traurig über die neue Flut. Er will den Menschen helfen.",3,n,3,uid_apa_test_292,r3_pid_apa276
Dabei wurde er von einem weiteren umstürzenden Baum getroffen und getötet.,Der Mann wurde dann von einem weiteren umstürzenden Baum getroffen. Dadurch kam der Mann ums Leben.,Er ist von einem Baum tot gefallen. Das ist ein Unglück. Der Baum ist auf ihm runter gefallen.,1,n,2,uid_apa_test_671,r3_pid_apa150
"Am 4. Juni 1989 tötete die chinesische Armee viele Menschen, die am Tiananmen-Platz in Peking für mehr Demokratie demonstriert haben.",Am Tiananmen-Platz in Peking wurde am 4. Juni 1989 für mehr Demokratie demonstriert.,Vor 32 Jahren hat die chinesische Armee viele Menschen getötet. Sie wollten mehr Demokratie.,3,n,1,uid_apa_test_32,r3_pid_apa267
"Tankstellen und kleine Geschäfte auf Bahnhöfen und Flughäfen sind Ausnahmen, sie dürfen weiterhin auch nach 19 Uhr offen haben.",Tankstellen und kleine Geschäfte auf Bahnhöfen und Flughäfen sind Ausnahmen. Sie dürfen weiterhin auch nach 19 Uhr offen sein.,Tankstellen und kleine Geschäfte sind Ausnahmen. Sie dürfen immer offen bleiben. Das gilt für Bahnhöfe und Flughäfen.,4,n,2,uid_apa_test_217,r3_pid_apa166
"Die ÖVP findet das Verbot unfair für die Bauern, die Glyphosat verwenden.","Die ÖVP sagt, dass es unfair ist, dass Bauern, die Glyphosat verwenden, Probleme bekommen.",Die ÖVP sagt: Die Bauern müssen aber nicht auf Glyphosat verzichten. Das sagt die ÖVP.,1,y,1,uid_apa_test_446,r3_pid_apa274
AUA streicht wegen Corona-Virus fast die Hälfte der Italien-Flüge.,Die AUA fliegt jetzt nicht mehr so viel nach Italien. Das sagt AUA-Chef Alexis von Hoensbroech. Er sagt: Wir streichen fast die Hälfte der Flüge nach Italien.,Wegen dem Corona-Virus fliegt die Fluglinie AUA fast die Hälfte ihrer Italien-Flüge nicht mehr.,1,y,13,uid_apa_test_627,r3_pid_apa282
"Der neue Impfstoff von Oxford und AstraZeneca ist nicht ganz so wirksam, er kann aber leichter gelagert werden.",Der neue Impfstoff ist nicht so gut. Aber man kann ihn leichter lagern.,Dieser neue Impfstoff von Oxford ist nicht ganz so gut. Aber man kann ihn leichter lagern.,3,n,3,uid_apa_test_379,r3_pid_apa152
Am Mittwoch in der Früh waren nur noch ungefähr 3.000 Menschen mit dem Corona-Virus erkrankt.,In Österreich sind in der Früh am Mittwoch nur noch ungefähr 3.000 Menschen mit dem Corona-Virus erkrankt.,Fast alle Leute sind jetzt wieder gesund. Nur noch 3.000 Menschen haben das Virus.,1,y,3,uid_apa_test_193,r3_pid_apa287
Das Fracht-Schiff hatte vor über einem Jahr mitten im Atlantischen Ozean technische Probleme und konnte nicht mehr weiterfahren.,Das Schiff ist noch auf dem Meer. Es kann nicht mehr fahren.,Das Schiff hatte vor einem Jahr technische Probleme im Meer und konnte deshalb nicht mehr weiterfahren.,1,n,4,uid_apa_test_525,r3_pid_apa77
